编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
26309,深圳2012积分入户,深圳市人力资源和社会保障局,2012.03.28,2012.03.30,"您好！请问今年积分入户政策什么时候公布？政策内容跟2011年相比会有较大变动嘛？另外今年省内农业户口还能加分嘛？急求解答，谢谢！
","你好。 2012年人才引进及积分入户工作尚未启动，建议密切关注政府有关网站公布的信息。
",0.039646582775388794
26487,2012的企业员工工资是否有所调动,深圳市人力资源和社会保障局,2011.12.13,2011.12.14,"市人力资源和社会保障局：你们好！我是来自江西南昌的一名普通打工者，我听很多人说，深圳市会在2012年元实施民工工资调动，请问，这消息是否属实，做为打工者，这个问题是真的很重要的，现在物价，房价，油价，都上涨，所以我们都很关心这个话题,谢谢！！！ ? ??????????????????????????????????????? 陈先生 ?????????????????????????????????????? 2011-12-13
","你好。 关于2012年最低工资标准有关问题，建议留意政府相关网站公布的信息。
",0.04036980322629924
28077,关于人事立户问题,深圳市人力资源和社会保障局,2009.07.17,2009.07.24,"你好，我公司在宝安区民治街道，要办理人事立户，是不是一定要去宝安区人事局，能否到市人事局，因为公司离宝安区人事局太远了，办事不方便，敬请回复，谢谢！
","可以在宝安人事局立户。
",0.04063706613373419
28048,咨询入户深圳的问题,深圳市人力资源和社会保障局,2009.07.16,2009.07.24,"您好，我想咨询入户深圳的问题。我今年36周岁，大专文凭，工民建专业，在深圳工作且买养老保险已满二年，请问你我这种条件有什么途径入户深圳吗？（公司有指标，今年已婚，爱人是非深户农村户口。）感谢您的回答。
","不符合调干条件，可以向劳动局咨询招调工途径。
",0.04086277528246518
27798,关于09年的选调公务员问题,深圳市人力资源和社会保障局,2009.08.24,2009.09.04,"尊敬的人事局工作人员： ??? 您好！我想咨询一下今年上半年提交申请的外市选调公务员大概什么时候由人事局组织考试及体检？ ? ??? 打扰了，万分感谢您的回复
","您好！根据中共深圳市委组织部、深圳市人事局《关于选调异地公务员有关问题的通知》第三条第一项的规定“用人机关按照选调原则、资格条件和职位的要求确定拟选调人选，按管理权限报市组织人事部门审核。用人机关需对符合选调条件的人员进行竞争性考试确定选调人选的，可自行组织或委托考试机构进行”，深圳市人事局不组织关于选调公务员的考试及体检。如果您提交了申请，建议您向用人机关咨询相关事宜。
",0.040961003295002296
32028,2007年人事立户年检时间,深圳市人力资源和社会保障局,2008.01.21,2008.01.21,"请问2007年人事立户年检的时间是在什么时候？需带什么资料？企业信息变更需要提供什么资料，谢谢！
		","你好!请登陆以下网站查阅(http://www.rsj.sz.gov.cn/rcyj/tzgg/200712/t20071211_298857.htm).
		
		",0.04133209565019991
27967,询问系列,深圳市人力资源和社会保障局,2009.08.06,2009.08.14,"您好！我司从事的是电梯行业，请问：1我司的员工若要参加专业技术资格评审要报什么（系列）专业？资格条件汇编中没有明确看到电梯专业属于什么系列。2我司的有些老员工已毕业十多年，还需要去学校补办报到证吗？盼回复，谢谢
","1.此要看具体从事的专业，若机械、电气报电子工程，若电子、自控报电子信息。2.请电话咨询82107869。
",0.04294810524989545
28441,人才引进的条件,深圳市人力资源和社会保障局,2009.05.21,2009.05.26,"你好!我公司现可为符合条件人员办理调干入户，请问我的情况能否调入:? 1\大专学历,专业为生物化工，是否属人事局规定的紧缺急需专业？? 2\2003年至今在深圳缴纳社保，中间有断交，从2006年11月至今一直连续缴纳社保。? 3\年龄30岁.? 4\户口在湖南老家农村，户别为居民户口。 5\档案托管在户口所在地市级人才服务中心，原无工作单位。?? 现请问上述条件是否符合调户要求? 另：我老公属深圳户口，我应该以单调形式还是分居调入？ ??? 盼能得到您的回复！谢谢！ ??????? 祝 身体健康 工作顺利！ ? ? ?
","按分居，符合条件。
",0.04294925960887486
28631,调干,深圳市人力资源和社会保障局,2009.04.28,2009.04.29,"你好，请问今年的调干类户口迁入什么时候开始办理？
","预计五月初开始，请密切留意人事局网站通知公告。
",0.04327330138727381
4254,关于如深户,深圳市人力资源和社会保障局,2017.02.06,2017.02.07,"网上预审已过，打出了材料清单。以下需要哪些步骤？怎样开深圳计划生育证明？到哪去开？
		","你好，相关问题请参阅：个人申办在职人才引进业务指南，如有疑问，请拨打12333咨询：http://www.szhrss.gov.cn/wsbs/bszn/rlzy/200809/t20080919_52460.htm
",0.04333996389685202
6716,1999年毕业的大专生如何通过学历核实？,深圳市人力资源和社会保障局,2016.11.03,2016.11.04,"您好，我是1999年全日制大专毕业生，现在来深圳工作，急需居住证，但是社保还未到一年。我在网上查到2001年前的学历无法核实，我需要什么证件或者资料才能通过居住证审核？感谢！
		","
你好，关于申办居住证人员核实学历（仅限全日制大专及以上学历的非深户籍人员）相关业务问题，请参阅我局网站相关栏目，http://www.szhrss.gov.cn/wsbs/bszn/bsfwgrbs/201506/t20150603_2896698.htm。业务办理地址：深圳市福田区深圳深南大道8005号深圳人才园服务大厅27-34号窗口）；咨询及投诉电话：12333、88123460。
",0.043625841454574266
20523,关于深圳工资的普调问题,深圳市人力资源和社会保障局,2015.04.21,2015.05.04,"我在一家港资公司上班。我想咨询一下是不是试用期内普调都是不会调的？
		","你好，根据《劳动合同法》第二十条规定，劳动者在试用期的工资不得低于本单位相同岗位最低档工资或者劳动合同约定工资的百分之八十，并不得低于用人单位所在地的最低工资标准。 据此，在试用期内，用人单位应按不低于目前深圳市最低工资2030元标准支付员工工资。
		
		",0.043703156722969205
26095,调干入户党组织关系应该如何处理,深圳市人力资源和社会保障局,2012.08.14,2012.08.30,"?正在准备调干入户的材料，但是不知道党组织关系应该如何调过来？在准备什么材料是一起准备？调过来放在哪里？需要什么手续？谢谢
","你好。 市属和驻深内联等单位接收人员，由接收单位持“党员组织关系介绍信”统一到市老干部活动中心1楼老干部服务窗口办理接转手续（地址：上步中路1002号，深圳科学馆对面，市总工会旁；电话：12371党员咨询服务电话）。各区接收的人员，由接收单位持“党员组织关系介绍信”统一到各区委组织部办理接转手续。? 如有疑问，请拨打人力资源保障服务热线12333咨询。
",0.04387859907619185
28797,有关09年公务员考试问题,深圳市人力资源和社会保障局,2009.04.10,2009.04.23,"请问下09年上半年深圳市还会招考公务员么 ？09年上半年的深圳公务员考试公告何时出呢？
","我市自行组织公务员招考需取得省公务员主管部门授权。目前，省公务员主管部门尚未授权给我市组织招考，因此，我市暂时没有招考计划。
",0.04549437515596555
32356,人事立户证年检时间,深圳市人力资源和社会保障局,2007.12.10,2007.12.14,"请问人事立户证什么时候年检?需要准备一些什么资料?
		","你好!请登陆以下网站查阅(http://www.rsj.sz.gov.cn/rcyj/tzgg/200712/t20071211_298857.htm)
		
		",0.046648294332100604
26602,休产假事宜,深圳市人力资源和社会保障局,2011.10.26,2011.10.31,"请问现在深圳市最新产假时间,包括晚婚晚育/难产等?
","你好。 根据《广东省人口与计划生育条例》第三十五条和《广东省企业职工假期待遇死亡抚恤待遇暂行规定》第三条的规定，职工本人结婚，可享受婚假三天，晚婚者（男年满25周岁，女年满23周岁）增加10天。 根据《广东省企业职工假期待遇死亡抚恤待遇暂行规定》第六条和《广东省人口与计划生育条例》有关规定，女职工生育，产假90天，其中产前休假15天，难产的增加产假30天。多胞胎生育的，每多生育一个婴儿增加产假15天。实行晚育者（23周岁后生育第一胎）增加产假15天。领取《独生子女优待证》者增加产假35天，产假期间给予男方看护假10天。 ? 如有疑问，请拨打人力资源保障服务热线12333咨询。
",0.04664961072429852
28406,职员考试资格相关咨询,深圳市人力资源和社会保障局,2009.06.02,2009.06.03,"您好， ? ??? 本人是深圳大学去年毕业的，并且已经在本市参加工作。报考公告注明07，08届的深圳生源或院校毕业生按应届生或者社会人员报考均可，而我在系统报名的时候有一栏要求选择报考身份是应届毕业生或者社会人员，请问： 1.是否我可以选应届毕业生或者社会人员皆可呢？ 2.如果我选了应届毕业生，那资格审核的时候是按照应届毕业生的材料还是社会人员的材料去审核呢？因为毕竟我的身份其实是社会人员。 谢谢回答。
","按应届毕业生填写，此外，公告已说明：属2007年、2008年毕业已分配派遣但未转正的毕业生报考，在办理聘用手续时须自行到有关单位办理改派手续。属于社会人员报考毕业生职位的，办理聘用手续时按社会人员申报材料
",0.046992265247895904
32058,深圳市2008年向应届毕业生和社会人员公开招考职员、雇员,深圳市人力资源和社会保障局,2008.01.07,2008.01.14,"您好,请问深圳市这次招考的职员和雇员是从事哪方面工作的?笔试的内容是和公务员考试性质相仿吗? 谢谢!
		","见公告。
		
		",0.04729862935515394
28067,学校办理的改派手续是否有效,深圳市人力资源和社会保障局,2009.07.17,2009.07.24,"您好，我是去年毕业的省外毕业生。目前在深圳有接收单位，不久前到学校办理了改派，但是改派的报到证是A4纸打印格式，盖有学校就业处公章。请问这个改派证是有效证件吗?谢谢！
","报到证是省里发的，全国统一的。
",0.04730839689605448
9749,新引进人才租房补贴,深圳市人力资源和社会保障局,2016.07.07,2016.07.11,"请问什么时候按照《关于促进人才优先发展的若干措施》提高新引进人才一次性租房和生活补贴发放标准呢？我们2016届的毕业生可以享受到提高的标准吗？
		","你好，根据《深圳市人才安居办法》，2015年1月1日后由我市接收的应届毕业生、新调入的在职人才、新引进的归国留学人员可以在市人力资源和社会保障局申请发放租房补贴（请参阅我局网站有关栏目：深圳市新引进人才租房补贴申请指南http://www.szhrss.gov.cn/wsbs/bszn/rlzy/201503/t20150325_2831949.htm）。相关业务请联系市人力资源和社会保障局业务受理部门:市人事人才公共服务中心（地址：深圳市福田区深南大道8005号深圳人才园服务大厅），咨询电话：88123602。
",0.04757356829180481
28448,求助,深圳市人力资源和社会保障局,2009.05.18,2009.05.26,"??? 您好！我公司是今年新办的人事立户登记，并于09.5.6拿到《人事立户登记证》。但是为什么我进入网上申报，点击“人才引进个人信息申报”进不去，还出现一个对话框，提示我们没有年检或者年检没有通过，请问今年新办的人事立户也要年检吗？我要怎样才能在网上申报“在职人才引进”呢？谢谢！
","（三）当年新办理人事立户的用人单位，如没有人才引进计划，当年无须办理人事立户年度登记；如有人才引进计划，则在首次办理人才引进业务前须申报人才引进计划和单位人员基本情况统计，即提供上述第（二）项第8、9项材料。请在窗口领取办事指南认真查看，或在人事局网站右上角红色条中最后下载。
",0.04779237914096057
27911,职称问题,深圳市人力资源和社会保障局,2009.08.12,2009.08.21,"计算机专业与软件专业资格（水平）考试，我已通过其中的高级资格“信息系统项目管理师”，是否作为高级职称？希望领导能直接答复是或否。
","是高级职称
",0.04795683467915135
28137,关于调干中的文凭验证证明,深圳市人力资源和社会保障局,2009.07.01,2009.07.14," ? 你好! 我是全日制普通高等院校毕业的,我们公司现在正在办理调干,要求我们提交学历认证报告和学位文凭验证证明,但是我看到你们网站上的“2009年度用人单位办理引进人才指南”中是说非全日制普通高等院校学历的才需要提供验证证明。我不知道以哪个信息为准，希望在此得到官方的答复。 非常感谢！ 
","以市人事局公布的为准。
",0.04804760897044413
1208,产假工资,深圳市人力资源和社会保障局,2017.04.07,2017.04.10,"深圳在职女职工产假假期是多少天?产假假期工资具体是怎么算的？谢谢！
		","你好，根据《女职工劳动保护特别规定》，女职工正常产假为98天，其中产前可以休假15天;难产的，增加产假30天;另外，根据《广东省人口与计划生育条例》第三十条规定，符合法律、法规规定生育子女的夫妻，女方享受八十日的奖励假，男方享受十五日的陪产假。在规定假期内照发工资，不影响福利待遇和全勤评奖。如有疑问，请拨打12333咨询。
",0.04827234726819196
28838,什么时候开始办理调户,深圳市人力资源和社会保障局,2009.04.10,2009.04.20,"请问每年什么时间可以办理调户，今年的开始了吗？是应届毕业生和调干这两种的。谢谢！！
","你好，今年预计五月初开始办理，请留意市人事局网站通知，谢谢。
",0.04876567329705128
19865,安居人才补贴,深圳市人力资源和社会保障局,2015.06.04,2015.06.08,"在2014年成功申请了人才安居补贴，但发现好久没有发放了，现看到有新的2015年的政策，那是不是意味着以前的人员都不能再享受自动停止发放了？
		","根据《深圳市人才安居办法》，2015年1月1日后由我市接收的应届毕业生、新调入的在职人才、新引进的归国留学人员可以在市人力资源和社会保障局申请发放租房补贴。2015年前的租房补贴相关问题不属于我局职能范围，建议你向有关部门反映。
",0.04876858685535901
28839,关于调干,深圳市人力资源和社会保障局,2009.04.14,2009.04.20,"你好:我本人2004年通过调工已落户深圳,我爱人的户口和工作关系一直还在内地,他于1999年来深圳工作至今(一直交缴社保),属干部身份,全日制大专学习历,无职称,请问怎样才符合办理调干手续?盼回复!
","你好，今年的调干工作还没有开始，预计5月初开始办理，请届时在市人事局网站人才引进中查询有关政策和办事指南。
",0.04893539099555699
31881,请问怎么办深圳市居住证？,深圳市人力资源和社会保障局,2008.02.04,2008.02.05,"请问怎么办深圳市居住证？谢谢！
		","你好，申办深圳市居住证的具体手续和材料要求请直接向公安局咨询，该证件办理需向市公安局申报。
		
		",0.04967674777774944
26467,发证时间,深圳市人力资源和社会保障局,2011.12.26,2011.12.28,"?? 深圳职业资格证书的发放：至公布工考成绩起到发放证书大概需要多长时间？
","你好。 如属我市的职业技能工种请拨打我局职业能力建设处电话25985127咨询。
",0.050497325012849426
32522,人事调动,深圳市人力资源和社会保障局,2007.12.04,2007.12.06,"急!!!!先生/小姐: 您好!我是05年毕业的本科生,具有学士学位,(毕业是学校办理了暂缓就业,暂缓时间为2年,户口07年10月才迁回原籍).我现在罗湖一个外贸公司上班,公司具有人事权,想把我的户口迁到深圳来,那我需要准备什么资料? 请提示,谢谢!咨询人:黄应娣2007-12-4
		","你好!确定具备干部身份后,可按调干申报,详情请登陆以下网站查阅(http://www.rsj.sz.gov.cn/rcyj/bszy/200511/t20051125_25939.htm)
		
		",0.05100683776500892
27969,初次认定几个问题咨询,深圳市人力资源和社会保障局,2009.08.01,2009.08.14,"相关部门： 　　　　您好，关于专业技术初次认定我有几个问题想咨询一下： 1。初次认定有没专业划分的，我是计算机专业，现在计算机专业已是以考代评了？ 2。初次认定有没有时间限定的？每年进行初次认定的具体时间是几月份？ 谢谢回复！！！
","计算机专业可进行初次认定，但目前还未进行较细的专业划分。符合条件的可随时申报。
",0.05154340906380395
28116,关于个人申办人事立户,深圳市人力资源和社会保障局,2009.06.30,2009.07.14,"你好，我的学历是硕士，年龄31岁，国家一级注册结构工程师，有国家人力资源和社会保障部门和建设部联合颁发的资格证书，来深工作并交纳社保超过3年，因为我记得前两年人事局出了个文件说明了一级注册结构工程师可相当于高级专业技术资格，不知道此说明是否还有效，本人是否符合个人申办立户的条件？谢谢。
","可以相当高级职称，个人是不能申办人事立户的，但可以个人申报调干和毕业生接收，具体政策和程序可在市人事局网站首页“在职人才流动”栏目中详细了解。
",0.052334524049428954
32353,人事年检,深圳市人力资源和社会保障局,2007.12.10,2007.12.14,"你好： 我想请问下，今年的人事年检什么时候开始？
		","你好!请登陆以下网站查阅(http://www.rsj.sz.gov.cn/rcyj/tzgg/200712/t20071211_298857.htm)
		
		",0.05349265578017759
31947,会计师证,深圳市人力资源和社会保障局,2008.01.29,2008.02.01,"查询1992会计师资格证书编号
		","你好，会计师资格证书编号需要向当时考试主考部门具体查询，您可以向市财政局会计处具体咨询相关事宜。
		
		",0.053812058860875145
31951,职称,深圳市人力资源和社会保障局,2008.01.25,2008.02.01,"1本人已通过了07年国家人事部统一组织的中级经济专业技术考试，请问，成为经济师还需要考职称英语和计算机吗？还需要申请评审吗？2申请成为高级经济师的条件是什么？望详细答复，谢谢
		","你好，如果你符合报考经济师的基本条件要求，领取了经济师资格证，就已经取得经济师专业技术资格，根据广东省有关规定，办理事业单位聘任手续时，需要提供英语和计算机成绩。 申请成为高级经济师的条件可以参考2007年度专业技术资格评审的相关要求。
		
		",0.053816497127363916
28901,请教工龄计算问题,深圳市人力资源和社会保障局,2009.03.26,2009.04.10,"领导好！有件事想请教一下：我是05年6月本科毕业的，毕业后就在市内的一家公司就业，档案挂在人才市场，06年6月我转工作单位，档案也于6月转回新单位，但当时人才市场没有帮我转正定级（他们说要每年的8月才可以转），请问领导，如果我考到公务员或职员后，我的工龄是从什么时候开始计算的？谢谢！
","粤人发〔2006〕165号文规定：在非公有制单位就业的人员或全民所有制单位临时聘用的人员，凡与工作单位签订聘用或劳动合同，并参加基本养老保险的，考录或招聘到机关、事业单位工作后，其缴费的工作年限可合并计算为连续工龄。如果您符合以上文件规定的条件，可将有关材料提供给单位人事干部确认工龄。
",0.05386794004623585
26144,关于积分入户体检问题的咨询,深圳市人力资源和社会保障局,2012.07.20,2012.07.20,"2012年深圳积分入户要求要到深圳指定的医院进行体检，现在有几个疑问需要咨询，请贵局予以耐心解答： 1、长期被公司派往外地的员工，不方便回深圳体检，可以在外地正规大医院按照体检项目体检吗？外地正规医院的体检报告经过所在地公证处公证可以吗？ 2、体检项目中的判定标准是怎么样的？比如说体检时血压暂时有一点点高，刚高于标准值在怎么办？难道就视为不合格吗？
","? ? 你好。 ? ? 相关问题请参阅《深圳市2012年度个人申办外来务工人员积分入户指南》有关规定： 三、申报材料 ? ?(十八）近一年内《深圳市人才引进入户体检表》（原件） 申请人须到指定的体检医院体检，体检表须贴本人照片，并有体检结果，医生签名和体检医院盖章。详见《深圳市人才引进入户体检指引》。 注：无须附各项检验结果单。 ? 其他体检相关事项请参阅：http://www.szhrss.gov.cn/bsdt/grbs/rlzyyj/bszn/201204/t20120411_1840947.htm。 ? ?  如有疑问，请拨打人力资源保障服务热线12333咨询。
",0.054271789977461404
32622,2007年下半年还公开招考公务员吗?,深圳市人力资源和社会保障局,2007.11.26,2007.11.27,"我市将于12月份聘任聘任制公务员,那么2007年下半年还公开招考公务员吗?
		","您好，聘任制公务员招考正在举行，2007下半年没有公开招考委任制公务员计划。
		
		",0.05434995074452931
28554,国家职业资格证书能否转换相应的职称,深圳市人力资源和社会保障局,2009.05.06,2009.05.18,"您好，我于2006年左右取得了平面设计专业的C级（工程师）国际商业美术设计师资格，证书号可以在国家人力资源和社会保障部职业技能鉴定中心的网站www.osta.org.cn查到，我想请问我能否用此证书取得相应的职称呢？如可以，怎么办理呢？谢谢！
","你所取得的是技能型职业资格证书，不是职称证证，没有对等关系。
",0.05502118556471147
2609,注册不上,深圳市人力资源和社会保障局,2017.03.11,2017.03.13,"网上查询，参保信息，注册证件已经被使用是怎么回事，反复注册都不成功！
		","你好，相关问题已转我局有关部门处理。感谢你的来信。
",0.0550999835349848
26854,异地超生一孩，已交罚款，我能否申请调干,深圳市人力资源和社会保障局,2011.05.12,2011.06.02,"省外非农户口，去年超生一孩，已交罚款，现在我能否申请调干入深圳户口？谢谢！
","你好。 ? 人才引进及招调入户基本条件之一：未违反人口和计划生育法律、法规和有关政策的规定。
",0.05532133852754717
32354,今年人事立户年检的时间,深圳市人力资源和社会保障局,2007.12.10,2007.12.14,"请问一下今年人事立户年检的时间出来了吗?
		","你好!请登陆以下网站查阅(http://www.rsj.sz.gov.cn/rcyj/tzgg/200712/t20071211_298857.htm)
		
		",0.055484410229752146
31748,咨询,深圳市人力资源和社会保障局,2008.03.06,2008.03.06,"我想请问一下,入深圳户口,目前有 没有最新的相关政策?
		","你好!请近期关注深圳人事局网站.
		
		",0.056251585519352054
29177,请问高级技术资格的户籍限制问题,深圳市人力资源和社会保障局,2009.02.19,2009.02.26,"请问我是外省来深一高科技企业工作的高科技人才，没有时间回原籍申请高级专业技术资格，我是否可以在深申请高级技术资格证书？
","可以，只要在深圳工作满1年以上，与深圳的企业事业单位有签有劳动合约的就可以。
",0.05751379049696881
26228,入户积分,深圳市人力资源和社会保障局,2012.04.25,2012.05.14,"尊敬的负责人 你好！ 想知道2012年度积分入户，是否超过100分即予以核准？而不必像以往要排名次。 ? 谢谢！
","你好。根据《深圳市外来务工人员积分入户暂行办法》第十二条规定，外来务工人员积分入户核准分值设定为100分。第十三条规定，符合第十条、十二条规定的外来务工人员可通过所在工作单位或以个人身份委托人力资源服务机构，向市、区人力资源部门提出积分入户申请。用人单位或受托人力资源服务机构应认真审核积分入户申请人员的有关信息。市人力资源保障部门对达到积分入户核准分值的申报人员名单予以滚动公示。第十四条规定，达到积分入户核准分值并经公示无异议的外来务工人员可通过所在工作单位或受托人力资源服务机构向市、区人力资源部门提交书面申报材料。如有疑问，请拨打我局业务办理窗口电话82108904或人力资源保障服务热线12333咨询。
",0.05853665578750966
4282,全面二孩之前超生的外地人员入户问题,深圳市人力资源和社会保障局,2017.02.05,2017.02.06,"在全面二孩放开之前已经超生1个孩子，并且已经在老家交清了罚款也有发票收据的外地人员，2017年能否入户深圳？现在已经放开了二孩，对于已经交清罚款的现在还是没有确切的政策说明。对交了罚款的确实不公平。
		","你好，关于目前超生入户罚款满5年的规定，属《深圳经济特区人口与计划生育条例》第五十一条第（三）项作出的规定。我市积分入户政策也是依此规定制订的。对此入户的前置性规定，建议向市卫计部门咨询。
",0.05854532783694655
28238,资格问题,深圳市人力资源和社会保障局,2009.06.14,2009.06.25,"? 人事局领导您好! ??? 我是深圳高级技工学校毕业生 ,请问我拿到毕业证和高级职业资格证书,我是不是 享有和大专生的同等待遇??在深圳是不是可以参加公务员考试啊?? ? 在任聘当中我们是不是属于大专学历? ?
","你好。根据《关于我市高级技工学校技师学院中等职业学校毕业生大专待遇问题的通知》（深府办[2009]24号 ）规定，在本市公务员、职员、雇员招考中，取得高级职业资格证书的高级技工学校、技师学院、中等职业学校毕业生报考相关职位时，与大专学历人员同等对待。
",0.05856847509071417
5227,关于深圳市新引进人才租房补贴申请,深圳市人力资源和社会保障局,2016.12.09,2016.12.13,"我是应届毕业生，已经经学校将档案挂靠人才市场了，请问为何我选择应届毕业生进行资料同步，却提示未查询到您的引进业务，请确认引进渠道和办理引进业务的证件号码是否正确？
		","你好，根据有关规定，2016年3月23日起经市人力资源保障部门、区人力资源部门（含新区、前海现代服务业合作区）接收的应届毕业生、引进的归国留学人员和首次调入的在职人才。2016年3月22日前曾办理人才引进手续（指取得引进审批文件），并在3月23日后再次办理引进手续的人员，不属于本办法规定的新引进人才（因学历晋升需办理应届毕业生接收和归国留学人员引进的除外）。
新引进人才引进时点以首份引进审核文件签发时间为准（学历晋升的除外）。
机关事业单位在编人员不得申请新引进人才租房和生活补贴。
另，根据《深圳市人才安居办法》（市政府令273号）已领取了新引进人才租房补贴的，不得再次领取新引进人才租房和生活补贴。但2016年3月23日后引进的全日制普通高等教育学历人员和归国留学人员在《深圳市新引进人才租房和生活补贴工作实施办法》（深人社规〔2016〕20号）颁布之日前，已按照《深圳市人才安居办法》（市政府令273号）领取了新引进人才租房补贴的，可按照《关于促进人才优先发展的若干措施》（深发〔2016〕9号）规定的补贴标准补发差额部分（补发差额的申请方式为系统自动比对申请人基本信息，申请人无需前往受理窗口办理或重复提交申请）。
相关业务，请参阅我局网站有关栏目：深圳市新引进人才租房补贴申请指南http://www.szhrss.gov.cn/wsbs/bszn/rlzy/201503/t20150325_2831949.htm。也可联系市人力资源和社会保障局业务受理部门:市人事人才公共服务中心（地址：深圳市福田区深南大道8005号深圳人才园服务大厅），咨询电话：88123602或12333。
",0.05893052470977833
29352,档案内调动通知遗失,深圳市人力资源和社会保障局,2009.01.14,2009.01.20,"我公司员工因到退休年龄到社保局办理退休手续,却发现个人档案内没有当初调到深圳的调令,社保局工作人员说人事局可以出相关遗失证明.请问需要办理哪些手续?需要什么材料?
","调令补办需由原调入审批单位补办。如属政府市人事部门审批同意调入的，相关补办手续请到深圳市人事局网站查阅相关办事指南了解具体办事要求和流程。
",0.059556641614119665
28040,干部身份的确认及招工和调干的区别,深圳市人力资源和社会保障局,2009.07.16,2009.07.24,"补充： ? 您好，咨询如下： ?? 偶的情况是这样的：公司已经办好了立户登记，我的学历是中专(统招),今年刚刚拿到大学本科学士学位（函授），深圳社保5年，在浙江也有社保。但2000年中专毕业后就来深圳工作，在浙江没工作过，中专的档案在浙江的人才市场，大学本科的档案 武汉大学法学 刚刚寄到手上（09年1月）毕业的。 ? ?请问：1,这种情况是不是干部身份。 ? ???? ? 2，请问调干或招工来深圳对自己将来在深圳的发展会有什么影响。（比如：等自己退休后养老金什么的） ? ? 谢谢了~
","1、中专统招统分的应该具有干部身份，最终确定还要看档案；2、干部退休比工人退休的年龄有不同，可以向社保局咨询。
",0.061504337156774835
32219,是否正在招聘护士,深圳市人力资源和社会保障局,2007.12.20,2007.12.26,"请问现在是否在招聘社区护士?
		","最近本网站将出一个招考预告，敬请留意。
		
		",0.06176403053287027
28079,关于学历验证,深圳市人力资源和社会保障局,2009.07.15,2009.07.24,"请问09年度办理接收毕业生的学历证和学位证需要办理验证么？谢谢
","毕业生一般不需要验证，除非有疑问的。
",0.06301954200110049
33649,如何调入深圳,深圳市人力资源和社会保障局,2007.01.18,2007.01.23,"我于2000年从南京大学毕业，有学位证，现在丈夫在深圳工作来到深圳。现工作单位是一新建外资公司，暂无利润。在此情况下，我的户口是否不能调入？还是可以有其他方式调入？
		","您好，请查看http://www.rsj.sz.gov.cn/rcyj/bszy/200511/t20051125_25939.htm 若查看后仍有疑问，请咨询我局流动调配处咨询电话82107156。
		
		",0.06615652664215
1451,咨询以前个人交社保现上班,深圳市人力资源和社会保障局,2017.04.01,2017.04.05,"深户失业个人交社保，现在找到工作公司交的话需要个人如何操作？要去社保局办什么变更吗？谢谢
		","你好，根据办理要求，由用人单位通过单位社保申报系统作调入处理即可，无须到社保窗口办理。如有疑问，请拨打12333咨询。
		
		",0.06617914930550595
28914,大专文凭调干问题,深圳市人力资源和社会保障局,2009.03.25,2009.04.09,"?我是外资企业从事电子行业的大专生，未婚。公司只能给我们调干入户，请问只要我拿到中级职称就可以满足调干要求了吗？期待您的答复，谢谢！
","你提供的情况还不能做出判断，我们还要审核档案，你的职称验证等。今年的调干工作预计在五月初开始，届时请留意人事局网站上的办事指南和政策。
",0.06660122236106802
26851,最低工资。,深圳市人力资源和社会保障局,2011.05.13,2011.06.03,"我想问深圳最低工资1320是基本工资吗？还是？
","你好。 ? 根据《深圳市员工工资支付条例》第三十五条规定，本条例所称最低工资，是指员工在正常工作时间内提供了正常劳动后，用人单位应当支付的最低限额的劳动报酬。但下列各项不得作为最低工资的构成部分： ??? （一）加班工资； ??? （二）夜班、高温、低温、井下、有毒有害等特殊工作条件下的补助； ??? （三）按照规定不属于工资的其他费用。
",0.06705529989331827
28383,如何申请?,深圳市人力资源和社会保障局,2009.05.25,2009.06.05,"你好! 我是出国留学人员,我现在需要申请出国人员资格认定,我想请问一下,申请这个认定所要提供的材料中有一个是:我驻外使（领）馆开具的《留学回国人员证明》,请问这个证明应该怎么去申请呢?我是在澳洲留学的,是不是要去中国驻澳洲的领事馆申请呢?谢谢
","您好！您的《留学回国人员证明》可在中国驻澳洲的领事馆申请，具体所需材料请咨询该领事馆。
",0.06729233329565276
28496,建设部的华夏科学技术奖可以申请吗？,深圳市人力资源和社会保障局,2009.05.11,2009.05.22,"建设部的华夏科学技术二等奖可以申请深圳市高层次专业人才后备级人才吗？
","华夏科学技术奖未被列入现行的深圳市高层次专业人才认定标准中，因而华夏科学技术奖二等奖不符合后备级人才的受理条件。
",0.07002816826624025
32620,申报资格评审资历条件事宜,深圳市人力资源和社会保障局,2007.11.26,2007.11.27,"您好!我1992年广州技工学校毕业,2005年法律自考大专毕业.技工专业是机械车工,至今一直从事建筑工程相关机械类工作,根据贵局""申报专业技术人员中级资格条件"".我可以申报吗?应该什么时间怎样申请?盼复,谢谢!
		","根据专业技术资格评审有关规定，大专学历毕业，从事本专业技术工作8年以上可以直接申报中级专业技术资格。具体手续和申报材料要求请具体查询年度专业技术资格评审文件要求。
		
		",0.07013186123329973
28856,09年招调干入户政策何时公布,深圳市人力资源和社会保障局,2009.04.16,2009.04.17,"09年招调干入户政策何时能够公布?从政策发布到开始办理,一般要多长时间?
","你好，预计5月初开始办理。
",0.07090267411376683
