编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
30346,户口查询,深圳市公安局,2008.06.29,2008.08.06,"我于1994年离开深圳到外地，当时我的户口在深圳市邮电局。现在，我欲换领新身份证，发现邮电局已拆分为邮政和电信两大公司，我的户籍不知落到何处，现特向贵局查询我到何处换领身份证。我的身份证号：440301680729564，姓名：李洁 性别：女 住址:广东省深圳市建设路13号 1994年3月18日签发 有效期限 20年请求帮助，告诉我到那个派出所可办理换证手续，十分感谢！
		","已答复。
		
		",7.151612635425408e-12
29251,夫妻分居满两周年还是三周年才满足条件?,深圳市公安局,2009.02.04,2009.02.18,"夫妻分居满两周年还是三周年才满足条件? ? 我在深圳公安局和深圳政府在线网站上看到的不同信息如下: ? http://www.sz.gov.cn/gaj/zcfggfxwj/rkgl/200809/t20080925_55980.html 《关于随迁入户受理审批有关事项的通知》发布日期：2008-11-21 一、夫妻随迁入户的申请条件，仍按夫妻分居满两年的规定执行。申请审批所需的证明材料予以简化，按市局规定，提交《结婚证》或夫妻关系证明书、双方户口簿和身份证、计划生育证明（是指独生子女证，申请人或配偶户口所在地计划生育主管部门出具的符合计划生育规定的证件或证明等其中之一）。 ? ? http://www.szga.gov.cn/szga_cjsfw/rkc/rkc01_01.html 一、申请条件（以申请日为准）1、夫妻一方是深圳市常住户口，另一方是非深圳市常住户口；2、夫妻合法登记，分居时间满三周年； ? 请问哪个才是最目前有效的年限?谢谢!
","随迁入户须知 ? 　　一、夫妻随迁入户 　　（一）须符合下列条件： 　　1、夫妻分居满三年；（一方入户深圳满3年，双方结婚也必须满3年） 　　2、申请随迁人员必须是无业人员，不属在职干部、职工； 　　3、该户内未发生过超生事实。 　　（二）须如实填写《入户申请审批表》，提供下列材料： 　　1、结婚证； 　　2、双方户口簿和身份证； 　　3、拟迁入地街道办事处计划生育部门出具的计划生育证明； 4、申请人属非农业（居民）户口的，提供户口所在地镇或街道办事处当年出具的无业证明； 5、携带未成年子女的，需提供子女户口簿、出生医学证明。 　　 ?二、申请程序 由申请人向拟入户地公安派出所提出申请。市公安局人口管理处根据市政府下达的当年入户指标数统一排队审批。 ? 各区公安分局户籍管理部门咨询电话：      单位  咨询电话  投诉电话   福田分局  96669110  84461064   罗湖分局  84460483  84460482   南山分局  84466097  84466621   盐田分局  84460803  84460915   宝安分局  84456968  84456955   龙岗分局  84468233  84468230   光明分局  88211303  88211110 ?
",9.977574322306282e-12
33132,随迁入户之中提供材料遇到的相关问题,深圳市公安局,2007.06.27,2007.08.10,"我是深圳市户口，我老婆是成都市户口，我现在在办理户口随迁的过程之中，提供材料的时候有以下问题需要咨询一下：成都市实行户口试点管理――由公安局统一管理户口，而深圳市是由派出所管理，派出所要求对方提供一个证明证明是由公安局管理，而不是派出所管理，但是对方公安局却认为这是他们的正当的流程不需要出具这种证明；另外深圳的集体户口是“常住人口登记卡”，而对方的集体户口是“常住人口登记表”，深圳要求对方在户籍证明之上注明未发“常住人口登记卡”，并加盖公章，然而对方公安局却认为属于他们的正常情况，不出具这种证明，请问这种情况到底怎么办？另外请问“常住人口登记卡”与“常住人口登记表”有什么区别，难道法律效力不一样吗？
		","已电话答复当事人。
		
		",1.0126344207606053e-11
28408,关于夫妻投靠随迁入户的的申请人,深圳市公安局,2009.05.29,2009.06.03,"警察同志： ??? 您好！ ????我是深圳市本市户口，我妻子是外地户口（辽宁），目前想通过夫妻投靠随迁入户的方式将我妻子的户口迁入深圳。在填写《入户申请审批表》时，有些问题，特向您请教： 1）其中的“申请人”及其相关内容是填写我妻子（及她的信息），还是写我自己？ 2）“随迁家属”是填写谁的信息？ 3）“被投靠人”，应是写我自己？ 另，我的户口所在派出所是深圳市南山区高新派出所（我是华为公司的集体户口）。我妻子在深圳市南山区的前海路和港湾大道交界的地方购有房产（青青世界对面），请问这里应属于哪个派出所管辖？我妻子的户口是应迁入我的户口所在地－南山区高新派出所，还是应迁入她所购房产的所在地的派出所？还请告知，谢谢您！ ? 李海锋 ?
","1、申请人填写的是您妻子的信息； 2、随迁家属：如有一并迁入的小孩填写在此处； 3、被投靠人应填写深圳户口一方的信息； ?? 您妻子的房产属于哪个派出所管辖，此问题可向物业管理处咨询；您可先到房产所在地派出所申请将户口移入房产内（需携带房产证、结婚证、身份证、户口卡、一寸免冠照片）后再申请妻子随迁。
",1.1208145522800805e-11
15042,户口簿信息不符,深圳市公安局,2015.12.14,2015.12.17,"你好！我是积分如深户人员，2015年6月份已交齐入户资料，等待审批下达调令期间，在7月20日回原籍地办理了结婚证，8月17日调令下达，收集资料后叫到居住地派出所办理入户和身份证，9月26日领取的身份证，11月去社区办理计划生育证，社区人员说户口簿婚姻状况一栏 是未婚，但我已办理过结婚证要改成已婚，请问需要什么流程和补交什么资料。
		","2015年12月17日已电话回复； 
如需了解具体情况请登录深圳市公安局门户网站：http://www.szga.gov.cn/ZWGK/YWGZ/HJGL/index.htm或拨打深圳市公安局户政业务咨询电话：84465000。我局已开通户政业务网上预约服务，办理业务请登陆http://203.91.43.52:8097/wsyy/或拨打114进行预约后办理。
",1.191979848158553e-11
30141,夫妻随迁的分居年限,深圳市公安局,2008.07.15,2008.08.20,"您好！ 我是2006年7月份迁入深圳布吉户口，妻子是广东省内户口，按规定分居2年应该能随迁入户，但昨天去布吉罗岗派出所咨询要提交的材料时被告知：从今年6月1日起夫妻随迁的要分居满3年才可以提出申请。但我今天查了深圳之窗的政府在线还是显示满2年的条件，请问深圳市夫妻随迁的分居条件是否已从2年延长至3年，希望能得到您们的答复。谢谢！
		","是的。 夫妻随迁入户须符合下列条件： 　　1、夫妻分居满三年；（即是深户一方迁入深圳市满三年，夫妻结婚也满三年） 　　2、申请随迁人员必须是无业人员，不属在职干部、职工； 　　3、该户内未发生过超生事实。 须如实填写《入户申请审批表》，提供下列材料： 　　1、结婚证； 　　2、双方户口簿和身份证； 　　3、拟迁入地街道办事处计划生育部门出具的计划生育证明； 4、申请人属非农业（居民）户口的，提供户口所在地镇或街道办事处当年出具的无业证明； 5、携带未成年子女的，需提供子女户口簿、出生医学证明。 申请程序 由申请人向拟入户地公安派出所提出申请。市公安局人口管理处根据市政府下达的当年入户指标数统一排队审批。
		
		",1.2293499551674358e-11
27464,对“分居时间满三周年”的疑问,深圳市公安局,2010.02.26,2010.03.01,"市公安局对“随迁入户申请”的公告上说： ? （一）夫妻团聚投靠入户，需具备以下条件： 1、夫妻一方是深圳市常住户口，另一方是内地常住户口； 2、夫妻合法登记，分居时间满三周年； 根据上文，只能理解为“分居时间满三年”是“夫妻合法登记”时开始计算的时间满三年。上文也没有“夫妻一方是深圳市常住户口”的时间限制。 但看到前面咨询中市公安局对随迁问题的答复却是：  其中“分居满三年”是指结婚登记时间满三周年且一方登记为深圳市常住户口的时间也要满三周年，哪个时间“后满”按哪个时间算。 ? ? 请问市公安局对随迁问题的以上答复是哪个正式文件规定的？ 
","? 夫妻随迁入户 须符合下列条件： 　　1、夫妻分居满三年； 　　2、申请随迁人员必须是无业人员，不属在职干部、职工； 3、该户内未发生过超生事实。 其中“分居满三年”是指结婚登记时间满三周年且一方登记为深圳市常住户口的时间也要满三周年，哪个时间“后满”按哪个时间算。
",1.2571055307830648e-11
32855,关于户口调入手续（必须用二人身份证的问题）,深圳市公安局,2007.09.07,2007.10.10,"我朋友在德昌电机工作，正在办理手续把户口迁到深圳，一切手续都办好了，但到新桥派出所的时候，他们说一定要二代身份证，如果没有就得要原户口所在地开一个证明，证明没有办过二代身份证要原户口所在地开一个证明证明没有办过第二代身份证（现在户口不都是全国联网的吗，这个网上不是可以查吗，还用得着证明吗？），我往沈阳（原户口所在地）打电话，他们说第一代身份证还没有过期，没有相关的政策说需要开证明，他们开不了！对于这种情况我们该怎么办？急待回音！！
		","已电话答复当事人.
		
		",1.2963408124733178e-11
28130,护照办理问题,深圳市公安局,2009.07.13,2009.07.14,"本人原户口在深圳，2007年因工作需要迁至成都，目前在深圳工作。日前，由于工作需要办理个人护照，本人在2009年6月12日在成都出入境大厅申请办理个人护照。 因户口迁入成都时间不足10年，成都方面已发函至户口原所在地深圳调查情况，发函日期到今天（2009年7月10日）已超过20个工作日，远远超过我国“护照法”规定期限。目前深圳出入境方面仍无回应。相关查询电话84463387/84465491一直无人接听。 ? 本人急需办理签证，希望相关部门予以解决。 ?
","您好,已将您反映的情况向相关部门反映,近日会核查落实.
",1.7320145317967217e-11
32394,我被骗走了身份证复印件该怎么办,深圳市公安局,2007.11.05,2007.12.13,"我在三和附件被一些发传单的骗子骗走了身份证复印件和简历,请问一下有没有必要去挂失身份证啊?而且那附近很多骗子,我现在都不敢去三和找工作,我怕那些人以后看到我后会威胁我,我该怎么办?我的手机号码和邮箱地址他们都有,请不要公布出来,谢谢!
		","已电话回复。
		
		",1.848143860172513e-11
30334,请问夫妻随迁无业以户口本还是无业证明为准,深圳市公安局,2008.06.25,2008.08.06,"你好，本人于1999年调干进入深圳，户口在福田派出所，爱人户口在内地，最近办理夫妻随迁，已经按照有关规定办理了计划生育证，内地街道办无业证明，并向福田派出所提供户口本身份证等证件。但是爱人的内地户口本登记卡的服务处所一栏，有工作单位和职业，该登记卡是1995年登记的，距今已经10多年，户口资料一直没有更换，爱人也随本人来深圳将近10年，原单位早已改制，人员几经更换，爱人在内地早已经下岗失业，但是该办事人员据此认为我爱人不属于无业人员，不给办理。我想做如下咨询：1.本人已经出具了街道办相关无业证明，该办事人员据10多年前户口本认为我爱人认为我爱人有职业，请问，到底是多年前登记的户口本资料能够证明我爱人现在的是否无业，还是有关政府部门出具的无业证明更有效。更能说明问题，如果是户口本上的资料证明效力大于无业证明的效力，那么开无业证明还有什么用处？2.这种情况，本人该怎么办？多谢
		","如个人户籍信息有变化，应及时到派出所申报变更（如婚姻状况和服务处所）。 此类情况应到户口所在派出所更改“服务处所”项目。
		
		",2.2463142457240792e-11
31733,二手房买卖后，原业主不肯签出户口怎么办？,深圳市公安局,2008.01.07,2008.03.07,"我在今年6月份买了套二手房，现在想迁户口进去，所有资料都齐全，现在就是原业主不肯迁走，甚至在公安局的人给他打电话的时候说是他的房子没卖（他的房子是他委托给他的朋友卖给我们的，有他签字的委托书）。公安局的人说这里面有纠纷问题，我跑了快10次公安局了，还是没有处理结果。请问这种情况该怎么办呢？现在我们都在里面住了几个月了，房产证也是我们的名字，为什么就凭原业主乱说话，我们的户口就无法迁进去呢？请问我现在能做什么？盼复！
		","当事人已办妥迁户手续。
		
		",2.2710500147127277e-11
7786,为什么公安局户政系统号这么少,深圳市公安局,2016.09.28,2016.09.28,"公安局户政预约系统根本不是为大众服务，我户口我6月到现在，每次都要在公安户政预约系统浪费大量时间，系统只有一点号，还不准排现场号，然后导致派出所的公务员们每天只用那么少量人的业务，闲的要死。现在急着要想把户口找点办完，把身份证办了去办事，却天天约不到号。
		","2016年9月28日，您反映的问题已转宝安分局处理，请您保持电话通讯畅通，工作人员根据实际情况会与您联系。如需了解具体情况请登录深圳市公安局门户网站：http://www.szga.gov.cn/ZWGK/YWGZ/HJGL/index.htm或拨打深圳市公安局户政业务咨询电话：84465000。我局已开通户政业务网上预约服务，办理业务请登陆http://hzyy.szga.gov.cn/或拨打114进行预约后办理。
",2.2817969735910992e-11
33470,咨询身份证重号问题,深圳市公安局,2007.03.23,2007.04.06,"致:公安局 你好!我咨询的问题是:我是湖北人,我的第一代身份证于2000年11月已办好生效,在2001年来深圳务工并买了保险,在2005年的时候我的身份证在银行等地方不能用,因与一个叫伍洋的人重号,所以我于2006年2月回家办了第二代身份证,结果来到深圳却又被社保告知我的第二代号码又被一个叫张雄的人使用,现在我不得不再办第三次身份证,请问遇到这样的事情我该如何处理为好.难到当地机关没有过错吗? 胡彪敬上 2007/3/23
		","已电话答复当事人．
		
		",2.347366745425461e-11
32098,"办理二代身份证，现已申请了两个半月,查询还没办下来???",深圳市公安局,2007.12.17,2008.01.09,"2007年9月30日申请的,龙岗分局坂田派出所,用手机查询,到现在都2个半月了,领取凭证领证时间2007年11月30日,怎么深圳没个系统是可查询的,广州都有,很方便的.凭证上又没电话.这点应该改进一下.我们同事在福田,也是这样的情况.
		","已电话回复。
		
		",2.529065845635614e-11
27518,我的户口性质是家庭户，准许随迁吗,深圳市公安局,2010.01.21,2010.01.21,"?您好： 我LG是龙华这里的富士康集团集体户口，我们于2006年底结婚，按照公司的政策满三年就可以申请办理随迁户口了。我的户口现在湖北省大冶市，户口本首页上户口性质是写的“家庭户”。我的户口原是“非农业户口”，但是自2003年起湖北发布了一个文件“关于进一步深化户籍管理制度改革的意见（鄂政办发[2003]86号　2003年3月11日）”，其中明确规定了“在全省范围内取消农业户口、非农业户口的户口性质，以及地方城镇户口、蓝印户口、自理口粮户口、农场商品粮户口等各类户口类型，统称为“湖北居民户口”。而我的户口所在地大冶市是最早实行试点的，户口本已经全部更改完毕，统称为家庭户。当地派出所也不提供任何证明材料。? 深圳市办理户口随迁要求的资料里面有一点是“非农业户口“或者”农业户口“按不同的标准提交相关资料，不知道认不认可我这种”家庭户“的情况？如果不认可我应该提供哪些证明文件？???? ?另外，我于2009-7-25在计划内生育一女，目前还在哺乳期，随迁要求提供“本市计划生育节育措施证明”，在哺乳期内的妇女是否可以不上环？也不影响随迁户口的准入？很着急，请贵部详细告知。
","? 夫妻随迁入户 (一）须符合下列条件： 　　1、夫妻分居满三年； 　　2、申请随迁人员必须是无业人员，不属在职干部、职工； 3、该户内未发生过超生事实。 其中“分居满三年”是指结婚登记时间满三周年且一方登记为深圳市常住户口的时间也要满三周年，哪个时间“后满”按哪个时间算。 ?  ? ?  （二）须如实填写《入户申请审批表》，提供下列材料： 　　1、结婚证； 　　2、双方户口簿和身份证； 　　3、拟迁入地街道办事处计划生育部门出具的计划生育证明； 4、申请人属非农业（居民）户口的，提供户口所在地镇或街道办事处当年出具的无业证明； 5、携带未成年子女的，需提供子女户口簿、出生医学证明。 ? （三）? 申请程序 由申请人向拟入户地公安派出所提出申请。市公安局人口管理处根据市政府下达的当年入户指标数统一排队审批。
",2.542255295168161e-11
27391,换发护照办理程序若干细节,深圳市公安局,2010.03.15,2010.04.28,"你好！我的原护照已过期，计划近期办理新的护照。在此咨询若干细节问题： 1、我去年换领港澳通行证时，已经照过符合规格的照片，假如现在办理护照，是否可以沿用原来的照片？照片回执如何办理？还是一定要重新照一张新的照片，重新领照片回执？ ? 2、身份证，户口本复印件是否要分开复印还是要复印在一张纸上？户口本封面要不要复印？ ? 3、复印原护照时，是否要将护照页面遮住一角表示已经被剪过，作废了呢？ ? 4、公务员是否要在申请表的照片上盖单位公章？单位除了在申请表填写意见外，还需提供额外的资料吗？ ? 谢谢！
","? 您好,(1)照片可以使用原有的符合要求的旧照片,照片回执需要提供省厅照片检测中心联网的照片回执(有效期内可以使用). (2)复印在A4纸上.复印本人页即可. (3)建议您咨询受理窗口民警. (4) 属国家登记备案工作人员和军人的，须按干部管理权限加具单位意见或提交审查批件.
",2.5546675885834702e-11
23430,关于代管户迁移再问问题,深圳市公安局,2014.10.01,2014.10.09,"9月27日我已就龙岗代管户能否迁移至现工作地蛇口（本人无房、现单位无开立集体户口）问题进行咨询（问题回执编号： 20140927-2018-2585076）。得到的电话回复是：可以迁移至现工作地的派出所作代管户！需提供材料：1.无房证明；2.单位无开立集体户口证明。但是我致电蛇口招商派出所（26837005）得到该所的工作人员回复却是：不可以迁移过来作代管户，只有单位开立集体户口才可以迁移过来入户单位的集体户口内。请问市政府和公安局领导：我到底该怎么做？？我到底能不能迁移来现单位所属的招商派出所作代管户？？
		","经与信访人联系，根据深公人【2013】19号深圳市公安局户籍管理综合类规范只有迁入家庭户或迁入单位集体户条件，只能从代管理户中迁入家庭户或集体户，而不能代管户迁移到代管户，信访人的户口应该仍然留在原户口所在地的代管户。深圳市公安局
",2.555933242831543e-11
31906,居民姓名变更时间为多长？,深圳市公安局,2008.01.09,2008.02.04,"我于9月下旬在笋岗派出所给我女儿办理姓名变更，回执里没有任何可查询方式，去了几次派出所咨询，都说没办理下来，回家等电话通知。问具体日期没有答复。为此，一个不知道耽误了我很多事，我女儿的儿童社保也未办理，独生子女证也未办理，我户口的随迁也耽误了无法办理，我想问问：居民姓名变更时间到底为多长？？？
		","电话联系，信访人反映问题已解决。
		
		",2.596634018914301e-11
27755,过期身份证及2代证复印件丢失,深圳市公安局,2009.08.26,2009.09.08,"请问： 我今天早上给偷了钱包，里面有少量现金和一张过期的身份证及2代身份证复印件。还有2张信用卡，卡我已经向银行登记遗失了。 这种丢失身份证的需要报案登记吗？ 过期的身份证和复印件还具有法律效率吗？ 麻烦给予答复，谢谢，回复邮件就可以了，谢谢
","已电话答复群众。
",2.71220823577778e-11
32867,蓝印不能转红印，城市增容费如何退费？,深圳市公安局,2007.09.12,2007.10.10,"敬致：深圳市公安局　　本人2003年办理了龙岗中心城的购房入户手续，并缴纳了增容费5000元*3人共15000元。但在2006年的办理转红印过程中，由于龙岗区计生中心以不符合计生规定为由，拒绝出具计划生育证明（办理蓝印户口时有出具计划生育证明），致使无法办理转红印手续。请问所缴纳的增容费是否可以退回？如何办理？谢谢！
		","不属于我局管辖范围，请向市发改局咨询。
		
		",3.0256241956294616e-11
31217,咨询妻子随迁入户的办理进度,深圳市公安局,2008.04.03,2008.05.13,"您好!我是2007年11月办理的妻子随迁入户,受理回执是LH07007683,前些天在公安局网站“人口管理”中还能查到已批到8月份的名单，但4月份后网站上突然取消了所有的名单，便无法查询到办理进度了！现急需了解办理结果,请帮忙查询告知.如还未办理,望能告知最迟办理通过日期以便我们有所计划安排,非常感谢!
		","已答复。
		
		",3.704148099359372e-11
31133,新生二孩入户时间问题,深圳市公安局,2008.03.08,2008.05.13,"尊敬的领导： 我们按计划生育的有关政策于2008年2月20日计划内生育了二孩，现户口的所需的有关资料已于2008年3月4日报爱联派出所，听派出所办事人员说户口批下来要60个工作日。但现在有个矛盾，就是新生儿医疗保险的时间和批示户口所需的时间问题上有矛盾，医疗保险规定要有户口和新生儿身份证号码才能办理，并且要想享受从出生之日起的医疗保险就要在两个月内办理好参加医疗保险手续，现在要等户口60个工作日批下来后小孩参加医疗保险的时间就耽误了，想请问领导有没有办法处理新生儿参加医疗保险和户口办理时间上的矛盾问题，以便我们所生的小孩也同样能享受到其它小孩能享受到的平等的待遇，谢谢！
		","已答复。
		
		",4.437539224966258e-11
28746,政策内出生婴儿户口申报,深圳市公安局,2009.04.23,2009.04.24,"本人户籍属于阪田派出所,于2009年1月21日申报初出婴儿入户,派出所回复称1-3个月办理,至今已达3个月之久,多次打电话到派出所咨询回复未果.请问什幺时候才能审批下来?急盼回复.谢谢!
","此材料正在报批当中，近期可审批完毕，届时会有派出所民警电话通知您。
",4.82263118328774e-11
29220,户口随迁,深圳市公安局,2009.02.23,2009.02.24,"感谢您在百忙之中解答我难题. 我是甘肃省兰州市的集体户口，可是与深圳的集体户口不一样，甘肃省兰州市的集体户口就一张常住人口登记表，经咨询此表就相当于户口本没有别样的了，甘肃省都是这样形式的。而深圳的是类似户口页的常住人口登记卡。所以我把我手续拿到深圳不能办理落户。深圳派出所让我们请甘肃省兰州市派出所提供一个情况说明，集体户口只有常住人口登记表。甘肃省兰州市派出所认为他们是按照甘肃省统一规定提供的常住人口登记表，没有什么好说明的。这样随迁的材料一直耗着无法提交，您说我应该怎样办理呀？现在真是要急死我们了。谢谢!
","此情况需由兰州市公安部门在常住人口登记卡上注明“未发户口簿（卡）”。如兰州方面公安机关不予配合，申请人可委托深圳方派出所电话或发函调查。
",5.175126993606227e-11
27730,关于居住证综合信息网的一些问题咨询,深圳市公安局,2009.09.14,2009.09.30,"由于工作原因，我一直抽不了时间回户口所在地办理户口迁移，所以想先申请居住证缓和一段时间，但是一个多月来居住证信息网中的【房屋地址查询及编码查询】一栏始终无法打开，我看到在网站中也有很多网友对此问题提出的求助和咨询，却一直无人回复，也无人对网站进行维护，向相关公安局咨询业无法给与答复。请市公安局相关工作人员能尽快解决此问题，由于国庆将至，这将对我们非深户人员带来非常多的不便。非常感谢！
","建议此问题再向市出租屋管理部门咨询．
",5.245293088762537e-11
32780,补办身份证的领取问题,深圳市公安局,2007.10.10,2007.11.01,"2年前大学毕业户口迁往深圳总部，然后办理了2代居民身份证，后就离开深圳一直在外地分部上班，并于去年离开了原来公司，但因种种原因，户口一直尚未迁出。 于几月前不小心遗失了身份证，于是托人在桂园派出所补办了，答复2个月后可以领取，问题随之而来： 派出所告知领取时必须本人亲身来拿。但我身在重庆却经常在华东出差，很长时间内都无法来深圳，特咨询下能否出具一个委托书，委托他人代我领取我所补办的身份证？？？
		","根据公安部公治〔2006〕161号文件推出的几项便民措施规定：对长期外出人员因特殊原因不便回户籍地换领身份证的，可由家人或亲属持当事人户口簿到户口所在地公安机关代为办理申领手续。（如无亲属，则出具委托书由朋友代领）
		
		",5.830669280726397e-11
28359,失业集体户如何办理随迁,深圳市公安局,2009.06.09,2009.06.11," 您好! ???? 感谢贵局给我(20090609-7288-1142307)的回复! ???? 但我要咨询的问题是如何办?(所需材料我清楚)关键是原单位不让我挂靠,妻子单位在关外也不具备立户条件。我不成了黑户?恳请解答怎么个迁法？谢谢！ ? ??? 附件(20090609-7288-1142307) 您好! ?? 我是深户失业人员,我的情况是:（我已看了贵局对随迁问题的所有回复，没有类似的），所以请详细告之。? ??? 1.户口在福田区某外资公司集体户（档案在劳动局）；??? ??? 2.我没有房产；? ??? 3.妻子是广东城镇居民,深圳打工，结婚满5年(我已入户15年)。? 请问我这种情况该如何办理妻子随迁？谢谢！
"," 您好! ???? 感谢贵局给我(20090609-7288-1142307)的回复! ???? 但我要咨询的问题是如何办?(所需材料我清楚)关键是原单位不让我挂靠,妻子单位在关外也不具备立户条件。我不成了黑户?恳请解答怎么个迁法？谢谢！ ? ??? 附件(20090609-7288-1142307) 您好! ?? 我是深户失业人员,我的情况是:（我已看了贵局对随迁问题的所有回复，没有类似的），所以请详细告之。? ??? 1.户口在福田区某外资公司集体户（档案在劳动局）；??? ??? 2.我没有房产；? ??? 3.妻子是广东城镇居民,深圳打工，结婚满5年(我已入户15年)。? 请问我这种情况该如何办理妻子随迁？谢谢！",5.832001548355947e-11
27780,身份证信息无法查询,深圳市公安局,2009.06.30,2009.09.07,"您好： ???? 最近我到银行去开户，结果得知我的身份证在系统中无法查询。 ???? 我想请问一下，银行查询身份证的系统与公安的系统不是一个吗？或者是两个系统是联网的，但无法保持一致。 ???? 急切希望贵部门给我指点迷津。 ?????以上，谢谢！
","已电话答复群众。
",5.878986186758084e-11
28519,"房产出售后,在该房产下的户口该怎么办呢",深圳市公安局,2009.05.21,2009.05.21,"深圳市公安局: ???? 我想咨询一下,我的房子在龙岗区布吉中城康桥花园,归沙湾派出所管理,我们一家三口的户口挂在该房产下(我现在没工作单位,老公的户口是夫妻随迁过来的,他的单位没集体户口)。现在我们因急需用钱把房子卖了，暂时没打算再买房，买家要求我们把户口迁出该房产。我想请问以下问题： ??? 1.我们的户口是不是可以入代管户？如何办理? ??? 2.好像听说代管户只有3个月期限是不是真的?如果3个月满我们的户口该怎么办呢? ? ??????????????????????????????????????????????????????????????? ?谢谢
","如有房产，迁入本人房产内（提供房产证等材料）；如有工作单位，可将户口迁入单位集体户内（提供在单位工作的证明材料）；如无房产和单位，可迁入派出所代管户内（提供街道办事处出具的无业证明或失业证或待业证等证明材料）；如在亲友家实际居住（一个月以上），户主与申请人需同时到派出所填表申请，辖区民警调查属实后可办理挂靠。 ??? 代管户没有具体保留期限。
",5.944933434420818e-11
22553,居住证加急,深圳市公安局,2014.12.10,2014.12.11,"我去公安局办居住证，他说要在职证明，后来发现我是个人办，要我去社区办，现在我想问，如果我开公司在职证明和盖章就可以了在公安局办吗？还是得要其他什么材料呢？我去过社区，要求租房合同和房东的各种信息。因为我住的地方是公司租的，租房合同不在我这里，房东也不在深圳。所以想知道在公安局以公司名义怎么办？可以加急吗？谢谢。
		","2014.12.11已电话回复。你好，经我局人口处了解到真正诉求是因居住登记数据未传输到居住证办证系统导致无法办证。已告知你办理方式。
",6.238054517382352e-11
30415,深圳市什么时候可以办理临时身份证？,深圳市公安局,2008.05.19,2008.07.22,"您好，我现在上海工作，是深圳龙华富士康集体户口。现在身份证掉了，需要重新办理，我之前有打电话咨询，但是我还不是很清楚。同时我咨询是否可以办理临时身份证，对方说现在不行，那么我想请问，什么时候可以办理呢？因为我没有临时身份证的话，我银行卡没有办法重新申请，很多事情都无法办理。谢谢！
		","已电话回复群众。
		
		",6.748979153314849e-11
27380,请问办居住证数码回执复印件是否有效,深圳市公安局,2010.04.02,2010.05.04,"现在办社保卡、居住证、驾照等都要数码回执。今天到龙岗新城派出所办居住证说要提供数码回执就想到，要交了原件的话如果以后还要用，到时那不又得花钱去照相啊。其实这都是公安、社保等几个部门网上共享的信息，我们单位都办社保卡了难道还会没这回执，再说没办社保或房屋登记也打不出来员工列表的啊。更何况员工列表上都有相片的编号。再要回执真是有点多余，所以问下复印件有效吗？
","可以。
",7.359068909806865e-11
31684,关于市内移居和分、立户,深圳市公安局,2007.12.17,2008.03.07,"2005年在深圳买了一套二手房,今年想入户口才发现我的房产上有别人的户口,是上任业主,但是已经无法联系上他本人，梅林派出所的人说没有办法,只有别人的户口迁出了才能解决，但是我看了一下《市内移居和分、立户》的规定，“3.5迁入时因居住在自有合法房产内，要求在该址落户的，而该址内已落有他人户口的（指房产转让等情形），应当给予办理，使用同样的住址、门牌，同时在两次动员（15天后）可将原户迁入本所代管户；如无法通知，可当场迁入代管户。”根据规定，梅林派出所应该对我这种情况给予办理才对，希望能得到一个准确的回复，谢谢！
		","已办理。
		
		",7.487499509295503e-11
33391,计划生育证明如何办理？,深圳市公安局,2007.03.30,2007.04.28,"您好！我于2007年1月17日入户深圳，入户深圳之前小孩的户口和我的户口在一起（小孩父亲的户口没和我们的在一起），现在我小孩准备申请随迁入户深圳，所需准备的材料： 1、《入户申请审批表》（原件一式2份）； 2、该子女及父母的居民户口簿（复印件1份，验原件）； 3、父母的居民身份证（复印件1份，验原件）； 4、拟迁入地街道计生部门出具的随迁入户计划生育证明（原件1份）； 5、该子女的原始性出生医学证明（复印件1份，验原件）； 6、父母的结婚证；（复印件1份，验原件） 7、父（母）迁入本市时的有关材料（复印件1份，验原件）； 以上证件，现在只差“拟迁入地街道计生部门出具的随迁入户计划生育证明（原件1份）”，我们已经领取了《独生子女证》，到现居住所在居委会办计划生育证明，居委会开具了一张“现居住地育龄妇女计划生育情况说明”，说是用此说明到所在街道办事处计生科换取计划生育证明，可是街道办计生科说是必须要小孩和小孩父亲双方户口所在地居委会和计生办开具“婚育情况证明”才可以办计划生育证明。我想问的就是这个计划生育证明是否同时需要小孩和小孩父亲户口所在地的街道居委会和街道计生办出具“婚育情况证明”？
		","已电话答复信访人.
		
		",7.893419251558953e-11
29313,关于网上申请签注成功后有效期问题,深圳市公安局,2008.12.12,2009.02.09,"你好??? 我在广东省出入境网站上申请了网上签注?? 现在查询的状态是?? 申请已经接受??? 我应该到哪里去交证？? 我是深圳常住户籍的??? 因为之前忘了申请签注这件事，现在已经距离申请日期过了三十多天了，签注申请还有效吗？如无效该如何再次申请？?? 谢谢
","? 您好，如您在深圳就业的单位符合申请深圳市企业、经营单位申办港澳商务签注备案须知的要求，您公司申请了您，您符合一年商务签注的要求．您可以申请一年商务签注．深圳市企业、经营单位申办商务签注登记备案须知http://www.sz3e.com/sz3e/NewsView.aspx?newsid=296。现持深圳居住证(长期)可以申请申请香港团队游，香港迪斯尼定点团队旅游签注请拨打咨询电话82210011咨询相关要求。如您到香港申请港澳个人游(G)签注或探亲签注,您需要在常住户口所在地申请.
",8.250022887068553e-11
