04-29 17:30,3919009972,OceanPurple,0,转让她上头条,https://tvax4.sinaimg.cn/crop.0.15.750.750.180/e99758b4ly8ff9e26oalnj20ku0lowfc.jpg
03-22 20:07,1899352311,猫羊羊的老公,0,小王啊，为了集团的利益，这次让你受苦了,https://tva4.sinaimg.cn/crop.0.0.750.750.180/7135d0f7jw8ew0iyg8yyjj20ku0kuwfq.jpg
03-22 20:06,1637969091,浮雕的年华,0,道歉有用？,https://tva4.sinaimg.cn/crop.14.0.722.722.180/61a16cc3jw8f9pt9s51kjj20ku0k275k.jpg
03-22 20:05,2661959684,余我于你-_,0,<a href='https://m.weibo.cn/n/致未来的你59'>@致未来的你59</a> 幸好我们没赶上,https://tvax2.sinaimg.cn/crop.0.0.750.750.180/9eaa4804ly8fexq4mtltvj20ku0kuq42.jpg
03-22 20:05,5702058185,马成32467,0,"我以后也是招标的<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c20969286b.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c20969286b.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c20969286b.png"" style=""width:1em;height:1em;""></span>我一定做个好人",https://tva3.sinaimg.cn/crop.0.15.750.750.180/006dTfOpjw8f9s30wd9orj30ku0lojsz.jpg
03-22 20:03,5794384969,STONEU58,0,我靠，几千万的产品，看来某些高官发财了。,https://tvax3.sinaimg.cn/crop.0.0.750.750.180/006k8Ee5ly8fdl8yj4brxj30ku0ku40i.jpg
03-22 20:02,2098150130,糖罐罐li,0,没有人辞职吗,https://tva4.sinaimg.cn/crop.1.0.510.510.180/7d0f3af2jw8ev6t94nv6nj20e80e6aae.jpg
03-22 20:01,5716109869,贝勒爷爱新觉罗,0,替补,https://tva3.sinaimg.cn/crop.0.0.1080.1080.180/006eQditjw8ewnqfa21jjj30u00u077k.jpg
03-22 20:01,1681972783,看头像吧,0,道歉有用的话，要警察干什么,https://tva1.sinaimg.cn/crop.0.0.750.750.180/6440de2fjw8f83uwrfdshj20ku0kutbj.jpg
03-22 19:59,2854946740,amnaa_,0,那三号线咋整？,https://tva3.sinaimg.cn/crop.0.0.996.996.180/aa2b07b4jw8fcmwi53twpj20ro0rpwgx.jpg
03-22 19:57,2331036852,南柯一梦_程,0,某领导：汝妻子吾自养之，汝勿虑也.,https://tva2.sinaimg.cn/crop.0.0.512.512.180/8af0ccb4jw8f67jvg3kmsj20e80e8aa1.jpg
03-22 19:56,2356409137,l芒果姐姐,0,判刑坐牢，查渎职罪受贿行贿罪，偷税漏税,https://tva2.sinaimg.cn/crop.0.0.180.180.180/8c73f331jw1e8qgp5bmzyj2050050aa8.jpg
03-22 19:55,5381214702,走南闯北的小葡萄,0,"事太大了，就开始认错了，早干什么来<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_landelini-bc8d668f14.png"" style=""width:1em;height:1em;""></span>",https://tva3.sinaimg.cn/crop.0.0.748.748.180/005Sb1Lwjw8f4cgwdnh97j30ks0ksgn9.jpg
03-22 19:55,2384272291,-小猴子-心,0,回复<a href='https://m.weibo.cn/n/陈坤Quay'>@陈坤Quay</a>:验收只是个说法，钱解决的事情,https://tva4.sinaimg.cn/crop.0.15.1242.1242.180/8e1d1ba3jw8f6oyc9p3fqj20yi0zcwgr.jpg
03-22 19:53,3018409015,王王王王王王丽,0,<a href='https://m.weibo.cn/n/当年明月Fxh'>@当年明月Fxh</a>,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/b3e94437ly8ffmglezberj20ro0ro76q.jpg
03-22 19:52,5813557572,代替hunter,0,多少人的性命你开玩笑？,https://tvax3.sinaimg.cn/crop.0.0.1010.1010.180/006lr5TCly8feej2b0ft5j30s20s3mzw.jpg
03-22 19:50,3362782314,西厢无力记,0,从审核资质到招投标到中标，从开工进场到使用产品送检到竣工，哪一环节查不出来？哪一个环节没有行贿受贿？哪一个部门是干净的？一个都跑不脱！这个时候法人才跑出来背锅？其他人呢？该公司所有人员都应该查，所有相关部门都应该查！,https://tva2.sinaimg.cn/crop.0.0.996.996.180/c86ffc6ajw8f9a57ocveoj20ro0rpwh2.jpg
03-22 19:49,2164004565,手机用户2164004565,0,那个谁火了？,https://tva1.sinaimg.cn/crop.0.0.180.180.180/80fc16d5jw1e8qgp5bmzyj2050050aa8.jpg
03-22 19:47,2196723890,雨停Rebbca,0,<a href='https://m.weibo.cn/n/迪子-12_8'>@迪子-12_8</a>,https://tva4.sinaimg.cn/crop.5.0.501.501.180/82ef58b2jw8fatnvvtl3oj20e80dxt9a.jpg
03-22 19:46,2426993185,大白羊sharon-ice,0,这出了事可是多少市民啊，道歉有用吗？麻烦你们这些摸摸你自己的良心，被狗吃了吗？,https://tva2.sinaimg.cn/crop.0.15.750.750.180/90a8fa21jw8f78jccgl2gj20ku0lojs5.jpg
03-22 19:45,5026297238,豬頭寶ys,0,<a href='https://m.weibo.cn/n/Qianting-倩'>@Qianting-倩</a> 现在市场都这样,https://tva1.sinaimg.cn/crop.117.10.298.298.180/005u9Pwitw1edcb540xwtj30dt0axgna.jpg
03-22 19:43,1551426481,MrsDarcyyyy,0,像照着念出来的,https://tva3.sinaimg.cn/crop.0.15.750.750.180/5c78e3b1jw8f9ppmjv9u6j20ku0lpq3d.jpg
03-22 19:42,5080674144,185往里冲,0,你没有错。。错在压底价格的人,https://tva3.sinaimg.cn/crop.0.0.1440.1440.180/005xPZrajw8etcrcygsc0j3140140n4b.jpg
03-22 19:41,1705549275,韩大王丢掉了,0,开玩笑，道歉有什么用？如果出了问题就是之前几千人的人命，你能负责吗？你付得起责吗？少装可怜！！！！！,https://tva4.sinaimg.cn/crop.0.0.1342.1342.180/65a89ddbjw8fc0nausocwj211a11a418.jpg
03-22 19:40,2757135093,少女刺繍,0,"大兄弟，别背锅，把你身后的人说出来！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span>",https://tvax1.sinaimg.cn/crop.0.8.1536.1536.180/a4568af5ly8ff2u8riy6pj216o175wkk.jpg
03-22 19:39,2238399460,美丽今品,0,相信我，这只是一个替死鬼,https://tva4.sinaimg.cn/crop.0.0.640.640.180/856b43e4jw8f1jf7nqrxnj20hs0hsjsd.jpg
03-22 19:38,1641385434,性别都不同怎么谈恋爱啊,0,又不是大清动不动就跪地求饶恶心谁呢！哦……原来现在是后清啊……,https://tva3.sinaimg.cn/crop.0.0.180.180.180/61d58ddajw1e8qgp5bmzyj2050050aa8.jpg
03-22 19:37,2566894707,鞠手鹿丸,0,"敢把全国地铁的线缆都拿去检测一下吗<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yinxian-b3257f06bb.png"" style=""width:1em;height:1em;""></span>",https://tvax3.sinaimg.cn/crop.0.4.640.640.180/98ffb473ly8fec8j360lsj20hs0i00ts.jpg
03-22 19:36,5466619701,你好好2,0,傻子都可以看出来这是背黑锅的好不好,https://tva3.sinaimg.cn/crop.0.0.100.100.180/005XXnvvjw8eo257zadsnj302s02s3yd.jpg
03-22 19:32,6035644181,花开无声静等春来,0,事发之后后悔道歉有什么用。,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/006AsWLHly8ffhpo6rs16j30ro0ron3y.jpg
03-22 19:32,1699960083,加菲不爱星期一,0,?所有城市的地铁都查查吧,https://tva1.sinaimg.cn/crop.0.0.180.180.180/65535513jw1e8qgp5bmzyj2050050aa8.jpg
03-22 19:30,5871554701,声色光影里凭何记认你,0,"背锅侠<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-5ee3076b68.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-5ee3076b68.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-5ee3076b68.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.1328.1328.180/006pmrBbjw8f1icn7oxoqj310w10wjug.jpg
03-22 19:29,3169822352,水犹寒灬,0,"看到偷工减料，我想到了甲午战争，北洋水师失败的原因里，有一条是因为武器的偷工减料，以至于…… 之前是食品安全问题，现在是交通安全问题，下一个是什么问题呢<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_landelini-bc8d668f14.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.720.720.180/bcefa690jw8f8tt10q1mgj20k00k0js3.jpg
03-22 19:29,5888067750,蒙奇-D-千惠,0,道歉有什么用吗？开始做的时候就知道这是犯错误，在犯罪，这是现在道歉就能解决的吗？,https://tvax3.sinaimg.cn/crop.0.26.1242.1242.180/006qtJoGly8ffavvtcot8j30yi0zymz9.jpg
03-22 19:28,6071756466,党的好干部03,0,估计有人揭发，有人喜呀,https://tvax3.sinaimg.cn/default/images/default_avatar_male_180.gif
03-22 19:27,6044020863,小伙子秋名山哪个方向,0,"现在的好多人，在钱面前，真的是泽泽泽<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.996.996.180/006B25Vtjw8f8q7cv5nxkj30ro0rpmyy.jpg
03-22 19:27,1931997865,熊饮夕溪,1,道歉有用还要警察干嘛！,https://tva2.sinaimg.cn/crop.0.0.180.180.180/7327f2a9jw1e8qgp5bmzyj2050050aa8.jpg
03-22 19:27,1893560530,林yjdme,0,替死鬼,https://tva2.sinaimg.cn/crop.0.0.180.180.180/70dd70d2jw1e8qgp5bmzyj2050050aa8.jpg
03-22 19:27,2701156914,JeRrY5Tan,0,"这么大案值的事情不用想就知道有官商勾结，这事必须一查到底，说不定这事能揪出很多贪官<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span>！",https://tva4.sinaimg.cn/crop.84.0.502.502.180/a1006232jw8e9oycl67jpj20im0dywgw.jpg
03-22 19:22,2076390612,唐晓--scat,0,行贿是肯定的了 扔出来背锅也不冤枉 然而受贿那位呢,https://tva4.sinaimg.cn/crop.0.0.750.750.180/7bc334d4jw8envlsdq89kj20ku0ku0ts.jpg
03-22 19:22,2850852013,笨笨去旅行,0,怎么中的标？质量检测怎么过的关？怎么通过验收的？,https://tva2.sinaimg.cn/crop.0.0.664.664.180/a9ec8cadjw8f3hwaw0vu3j20ig0ig758.jpg
03-22 19:21,5305197908,疯疯的云朵,0,不过是在博一个悔罪表现罢了，至少得10年,https://tva4.sinaimg.cn/crop.0.0.996.996.180/005N24kcjw8f5hssmfnskj30ro0rodi4.jpg
03-22 19:21,3121506677,本心向阳,0,来了一个群众演员！,https://tvax2.sinaimg.cn/crop.0.0.664.664.180/ba0e6975ly8fdjna0ph3fj20ig0igtav.jpg
03-22 19:20,5040097292,造梦者和他的灵魂,0,"一脸的不情愿<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.664.664.180/005v5JxOjw8f0ffwkcuebj30ig0ig0ts.jpg
03-22 19:20,5689398810,哎妍儿,0,道歉有用的话，要警察干什么,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006d28wWly8feebkcikqpj30ro0rpq5x.jpg
03-22 19:17,6083664039,Via执念58299,1,"吓的都快哭了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shuai-ade42a9895.png"" style=""width:1em;height:1em;""></span>",https://tva3.sinaimg.cn/crop.0.6.1242.1242.180/006DIqVxjw8fbmfevv1z7j30yi0yvaeg.jpg
03-22 19:17,5754295409,波仔的小心情012,0,我的天，要真出事了得有多少人倒霉！,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
03-22 19:16,1758789125,辛勤的纳税人,1,别扯这个人是背锅的。没人逼着他去当这个厂长。知道这个厂生产的电缆不合格还给地铁供货，就是做好了承担责任的准备。如今受到惩罚应按明知故犯论。,https://tva2.sinaimg.cn/crop.0.0.996.996.180/68d4fe05jw8fbab9q4wsqj20ro0roabp.jpg
03-22 19:16,5724300957,活在当下mvp,0,回复<a href='https://m.weibo.cn/n/8chan_'>@8chan_</a>:那还要死刑干嘛,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/006foAaNly8ffh1oq4yvdj30ro0rot9r.jpg
03-22 19:16,3276013901,凶残的狒狒,0,回复<a href='https://m.weibo.cn/n/陈坤Quay'>@陈坤Quay</a>:帖子里有句话，获得的利润均分给了相关领导…………,https://tva2.sinaimg.cn/crop.0.1.640.640.180/c344014djw8evyi1wmrvfj20hs0hudgs.jpg
03-22 19:15,5152048886,动物凶猛998,1,替罪羊你好，最后有个人会把你保释的。,https://tva1.sinaimg.cn/crop.11.0.727.727.180/005CFtgGjw8fbj7c3b2enj30ku0k7abq.jpg
03-22 19:14,1937589315,角色分裂者,0,中国人总是自己人坑自己人,https://tva2.sinaimg.cn/crop.11.0.727.727.180/737d4443jw8fctdpi8ihhj20ku0k7q4r.jpg
03-22 19:13,2315894557,剑侠0025,0,跪有用吗？以死谢罪吧！,https://tva1.sinaimg.cn/crop.0.0.180.180.180/8a09bf1djw1e8qgp5bmzyj2050050aa8.jpg
03-22 19:13,5075295237,wendy7325,0,这个锅背的合格,https://tva1.sinaimg.cn/crop.0.0.720.720.180/005xtq8Bjw8eeirmlm88jj30k00k0gnf.jpg
03-22 19:12,2111941233,爱卡留斯,0,事没完！,https://tvax2.sinaimg.cn/crop.422.0.1075.1075.180/7de1aa71ly1fbrb1sh1gvj21hc0u0qv7.jpg
03-22 19:11,1892032153,Wei丶YF,0,验收的人呢？,https://tvax3.sinaimg.cn/crop.0.0.996.996.180/70c61e99ly8fdnqgchepnj20ro0ro3zt.jpg
03-22 19:11,2751091505,左赫Gavin,0,这么多网友都在质疑 到底幕后还有谁？纪委 看到了吗？,https://tva3.sinaimg.cn/crop.0.15.750.750.180/a3fa5331jw8f76712kw1ej20ku0lp3zv.jpg
03-22 19:10,2138052414,蓝冥-伽蓝,0,跪地道歉。哎。累不累。我看着都累,https://tva1.sinaimg.cn/crop.0.0.996.996.180/7f70173ejw8f2uxj3yc8ej20ro0rpgnf.jpg
03-22 19:10,1758789125,辛勤的纳税人,2,难道就我觉得最应该曝光的是检验人员吗？除了最初的始作俑者，出厂检验人员对于不合格产品敢给合格证？工程监理单位的检验员对于不合格产品就给出具合格证明？这些人的职业道德让狗吃了？,https://tva2.sinaimg.cn/crop.0.0.996.996.180/68d4fe05jw8fbab9q4wsqj20ro0roabp.jpg
03-22 19:09,5147967343,阴天非同凡响,1,第一次坐三号线就感觉质量品质很差，无语，太黑暗了,https://tva4.sinaimg.cn/crop.14.0.722.722.180/005Coltljw8f72qs9a9fyj30ku0k2766.jpg
03-22 19:09,5283149278,fegeailing,0,这不可能一个公司老板一个人的责任，绝对有公职人员的庇护。,https://tva3.sinaimg.cn/crop.0.0.80.80.180/005Lxyt8jw8es2j4k0plrj3028028q2p.jpg
03-22 19:08,5608752442,慵懒的小女子nn,0,推个法人出来道歉有毛用？涉及到人生安全的，都只道歉就完了？？？？？？？,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/0067zKJ4ly8ffmfr5s9brj30ro0rodjx.jpg
03-22 19:05,1918688593,高林派,0,回复<a href='https://m.weibo.cn/n/飞尘777'>@飞尘777</a>:说低价中标的神逻辑，好像不需要验收似的，你想用什么材料就用什么材料那还要招标干吗，直接看着钱来事就好了,https://tva4.sinaimg.cn/crop.0.0.720.720.180/725cdd51jw8efku9pz9vjj20k00k0q4u.jpg
03-22 19:05,6040760772,明见知心,0,既然验收了，其就是合格的，也许是设计或超规格使用，罚酒三杯不应是一人独占，也应共同分摊，职能部分更应承担责任，施工中也应能知道，这是没有监督的系统问题，可惜半途而止，拿小放大，混沌了。,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif
03-22 19:04,1711100605,静待花开JD,0,回复<a href='https://m.weibo.cn/n/爱因斯坦之博'>@爱因斯坦之博</a>:有些体制内不得已而为之的事情也很多,https://tva1.sinaimg.cn/crop.0.0.996.996.180/65fd52bdjw8f8kxxjueiwj20ro0rodi0.jpg
03-22 19:03,3029467097,谭深华,0,"回复<a href='https://m.weibo.cn/n/努力向着阳光奔跑的女孩'>@努力向着阳光奔跑的女孩</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span>是这样的啦",https://tvax4.sinaimg.cn/crop.0.2.640.640.180/b491ffd9ly8feio7138i8j20hs0hxt8y.jpg
03-22 19:02,3208320174,天有一66,0,这王八蛋连眼睛都不眨，明显是…,https://tva4.sinaimg.cn/crop.0.0.498.498.180/bf3b14aejw8fbavpz65u1j20du0duglu.jpg
03-22 19:02,1711100605,静待花开JD,0,回复<a href='https://m.weibo.cn/n/爱因斯坦之博'>@爱因斯坦之博</a>:招投标这个事情，水确实是很深，助你上头条,https://tva1.sinaimg.cn/crop.0.0.996.996.180/65fd52bdjw8f8kxxjueiwj20ro0rodi0.jpg
03-22 19:02,1728101155,妙算号,0,我就想问，三号线就这个线缆有问题么？？？其他的要不要也好好查查？我心理有点怕怕的,https://tva1.sinaimg.cn/crop.0.0.996.996.180/6700bb23jw8fcqj4y8cevj20ro0rp763.jpg
03-22 18:59,1728101155,妙算号,0,丢车保帅。。。可以，很义气，领导是被保下来了,https://tva1.sinaimg.cn/crop.0.0.996.996.180/6700bb23jw8fcqj4y8cevj20ro0rp763.jpg
03-22 18:59,1746235001,Harry_Tsang,1,这些都是小事，目前最要紧的是抵制韩国。,https://tva3.sinaimg.cn/crop.0.0.480.480.180/68156e79jw8ejkrmwroqcj20dc0dcjr8.jpg
03-22 18:59,1918688593,高林派,0,回复<a href='https://m.weibo.cn/n/大蒜人'>@大蒜人</a>:智商要充值,https://tva4.sinaimg.cn/crop.0.0.720.720.180/725cdd51jw8efku9pz9vjj20k00k0q4u.jpg
03-22 18:58,2241753772,Z26青青子衿,0,"四千万产品有三千万不合格<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_landelini-bc8d668f14.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.14.0.722.722.180/859e72acjw8f8xsj842wuj20ku0k20ub.jpg
03-22 18:58,1108820313,August-th1rd,0,背锅侠,https://tvax1.sinaimg.cn/crop.0.0.750.750.180/42174159ly8ffmt8vjs5xj20ku0ku75b.jpg
03-22 18:56,2958708637,混沌逃生者2012,0,这里如果没有权钱交易，那属于利用招投标法最低价中标的规则，尽量争取有利润的方法。过去多少年，国内最低价中标的投标商大多这样做。最低价中标规则导致名优企业永远中不了标、即使业主有意采购。所以，修改最低价中标规则才是根本！,https://tva2.sinaimg.cn/crop.0.0.180.180.180/b05a4f9djw1e8qgp5bmzyj2050050aa8.jpg
03-22 18:54,3970219119,凭什么说91,0,这位老哥 就那么一点话 你不能背下来?看些读都念不通顺 麻烦敬业一点,https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/eca4bc6fly8ffpv1bbj7qj20u00u0mzl.jpg
03-22 18:54,2615703621,longdajiang,0,一家成立于2012年的公司，成立当年就立刻中标西安地铁的电缆工程，然后以次充好，你说背后没有黑幕，上面没人...我信，我信还不行吗,https://tva2.sinaimg.cn/crop.223.79.579.579.180/9be87845gw1efixgatk9mj20u00k0teb.jpg
03-22 18:53,5522897075,丽坊源,0,回复<a href='https://m.weibo.cn/n/LaZY远'>@LaZY远</a>:涉及的人应该很多，不希望找几个最没背景的担责,https://tva4.sinaimg.cn/crop.83.9.249.249.180/0061LvP5jw1epcroowtndj30bk07h0u8.jpg
03-22 18:53,6026717219,Dr智障少年,0,演技满分,https://tva4.sinaimg.cn/crop.0.0.960.960.180/006zRusrjw8f7von3zpdpj30qo0qowhk.jpg
03-22 18:52,5119169445,木一诸葛,0,法人代表一看就不是背后老板。背锅的老实人。,https://tvax4.sinaimg.cn/crop.0.0.750.750.180/005ArvP7ly8ffhfq48g3wj30ku0kuta8.jpg
03-22 18:52,1778556114,貳进制010,0,纪检委呢？,https://tvax2.sinaimg.cn/crop.0.0.996.996.180/6a029cd2ly8ffkpn7fkdkj20ro0rojsz.jpg
03-22 18:48,1675610240,白衫衫,0,现在跪地道歉有p用，估计之前也是跪地投标吧,https://tva2.sinaimg.cn/crop.9.0.493.493.180/63dfc880jw8fbin59ezdmj20e80dpmxf.jpg
03-22 18:48,3060092255,-鄭永永永浩-,0,陕西奥凯为资历最年轻的公司。且其中之一为“90后”女孩的公司，成立不到3年就中标地铁工程。 背后到底隐藏着什么不为人知的事件，有待媒体进一步发掘！,https://tva1.sinaimg.cn/crop.0.0.640.640.180/b6654d5fjw8eh4gs47krij20hs0hsq3o.jpg
03-22 18:48,1751747220,只有一个大头娃,0,心疼背锅人！,https://tva4.sinaimg.cn/crop.0.0.750.750.180/68698a94jw8erxyzwy0f4j20ku0kuq3w.jpg
03-22 18:47,6115337053,原来世界很精彩,0,不知道这兄弟能不能活到过年,https://tva3.sinaimg.cn/crop.0.0.664.664.180/006FRkwBjw8fc3dvtlyhxj30ig0igjss.jpg
03-22 18:47,3060092255,-鄭永永永浩-,0,就此事一经发酵，便引起了各界人士的热议和关注，重点来了，其涉事公司股东刘秀芬和高菲身份信息显示，其住址均为河北省而非陕西本地人。高菲则为1992年生，是个“90后”姑娘。,https://tva1.sinaimg.cn/crop.0.0.640.640.180/b6654d5fjw8eh4gs47krij20hs0hsq3o.jpg
03-22 18:47,5480225270,灿烂又孤独的啟啟13,0,"肯定内部和我大西安<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>官员有亲密关系的 这么做也是最好的 不背锅的话 以后根本别想混了",https://tvax1.sinaimg.cn/crop.0.0.600.600.180/005YSsWaly8ff2u52o6i6j30go0go75i.jpg
03-22 18:47,6115337053,原来世界很精彩,0,他长的很受气？！,https://tva3.sinaimg.cn/crop.0.0.664.664.180/006FRkwBjw8fc3dvtlyhxj30ig0igjss.jpg
03-22 18:46,2401463725,支持中英文GX,0,哈哈 领导说你全部顶着 进去之后在想办法捞你,https://tva3.sinaimg.cn/crop.0.12.640.640.180/8f236dadjw8famxlxckefj20hs0ihwfe.jpg
03-22 18:44,2845271810,空出来的时间__刚好拿来Ji寞,0,同志，你是拿全市人民的生命在开玩笑,https://tva4.sinaimg.cn/crop.0.0.996.996.180/a9976702jw8f7j1nzpet4j20ro0ro414.jpg
03-22 18:43,3499144045,一直重复着阿,0,"涉事企业只是治标不治本！背后没人算我输<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>",https://tva2.sinaimg.cn/crop.0.0.180.180.180/d090b36djw1e8qgp5bmzyj2050050aa8.jpg
03-22 18:43,1626671542,阿拉比咔丘,0,法人有风险，注册需谨慎啊,https://tva3.sinaimg.cn/crop.0.0.664.664.180/60f509b6jw8fbx1nz2ru8j20ig0igmy0.jpg
03-22 18:39,3179631923,一年级一班小学生,1,回复<a href='https://m.weibo.cn/n/珠海老康'>@珠海老康</a>:明白人,https://tva3.sinaimg.cn/crop.1.0.747.747.180/bd855533jw8fc6r5clrtuj20ku0krgmm.jpg
03-22 18:39,2550768097,阿姜的小肥猪,0,"长得很善良<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_han-051952ba49.png"" style=""width:1em;height:1em;""></span>",https://tvax2.sinaimg.cn/crop.0.0.664.664.180/9809a1e1ly8ffeeyi2kgij20ig0igjsh.jpg
03-22 18:38,6037901803,红姐看彩,0,直接砍了！,https://tva4.sinaimg.cn/crop.0.9.494.494.180/006ACq4Xjw8fbbfpugptij30dq0e8dg9.jpg
03-22 18:38,1918688593,高林派,0,回复<a href='https://m.weibo.cn/n/邋邋遢遢大王'>@邋邋遢遢大王</a>:神逻辑，好像不需要验收似的，你想用什么材料就用什么材料那还要招标干吗，直接看着钱来事就好了,https://tva4.sinaimg.cn/crop.0.0.720.720.180/725cdd51jw8efku9pz9vjj20k00k0q4u.jpg
03-22 18:37,2419748994,安祖莲娜-戴尼斯,0,你看他的表情，好像悲伤大于歉意,https://tva2.sinaimg.cn/crop.0.0.180.180.180/903a7082jw1e8qgp5bmzyj2050050aa8.jpg
03-22 18:36,5737799559,另一只灵魂,0,居然看成了吴秀波？？,https://tva1.sinaimg.cn/crop.0.1.750.750.180/006gjdMbjw8fbxi1hj698j30ku0kx3zm.jpg
03-22 18:36,5565993000,耀耀呐,0,耳朵咋这么红。被谁打了,https://tvax2.sinaimg.cn/crop.0.0.996.996.180/0064Gl2Ely8fdz0tfbfk1j30ro0rogns.jpg
03-22 18:36,1765240487,赵浩然的围脖,0,"怎么中的标<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-7f3b022e72.png"" style=""width:1em;height:1em;""></span>",https://tva1.sinaimg.cn/crop.0.0.996.996.180/69376ea7jw8fbi1yuucizj20ro0rowgd.jpg
03-22 18:36,3797872757,木咿呀咿呀哟,0,"这得带一票出来啊<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-9ebe15b2c2.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-9ebe15b2c2.png"" style=""width:1em;height:1em;""></span>，要不以为下跪就可以解决问题吗<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;""></span>",https://tvax3.sinaimg.cn/crop.0.0.1079.1079.180/e25ef075ly8ffk5we9mlfj20tz0u0n1v.jpg
03-22 18:34,1918688593,高林派,1,回复<a href='https://m.weibo.cn/n/邋邋遢遢大王'>@邋邋遢遢大王</a>:监理，验收的都死了吗？管你挣钱还是贴钱做好，验收标准不变就好,https://tva4.sinaimg.cn/crop.0.0.720.720.180/725cdd51jw8efku9pz9vjj20k00k0q4u.jpg
03-22 18:29,2142550333,伊雨夕和小鱼,1,法人都是专业背锅的、不过股东也会被追责,https://tva1.sinaimg.cn/crop.0.1.1242.1242.180/7fb4b93djw8f1wf7fr4igj20yi0yk40k.jpg
03-22 18:25,1635052653,花姑娘正在哒哒哒哒大步向前走,0,你后边的人呢,https://tvax3.sinaimg.cn/crop.0.0.996.996.180/6174ec6dly8ffk5t4tci8j20ro0rp467.jpg
03-22 18:24,1596952454,渭河柔波,0,扯出一根电缆，逮住几窝硕鼠？我们拭目以待！,https://tva1.sinaimg.cn/crop.0.0.540.540.180/5f2f8f86jw8el1u4a160kj20f00f0t9c.jpg
