编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
26212,关于异地注册结婚的问题,深圳市民政局,2012.05.21,2012.05.22,"你好，我本人是深圳户口的，女朋友是广州户口的。现打算年底结婚，想咨询一下如果我们在广州注册，而我们夫妻的常住地是深圳的话，以后有哪些证件的办理是需要回到注册地办理的？？如果婚后女友要把户口迁移到深圳的话，办理户口迁移的程序中是否有涉及要回婚姻注册地办理或者盖章的证件资料？
","??? 您好，根据《婚姻登记条例》，内地居民结婚，男女双方应当共同到一方当事人常住户口所在地的婚姻登记机关办理结婚登记。 ??? 办理结婚登记的内地居民应当出具下列证件和证明材料： 　　（一）本人的户口簿、身份证； 　　（二）本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的签字声明。 ??? 如有疑问请咨询深圳民政公益服务热线：12349。 ????户口迁移业务不属于民政业务范围，请您咨询公安部门。 ?
",3.797033775954084e-06
26978,关于预约时间和单身证明。,深圳市民政局,2011.03.08,2011.03.08,"HI， 我是本市居民。 请问预约登记要提前多长时间？半年，　三个月还是一个月？ 请问，　单身证明能由驻美大使馆提供吗？ 谢谢。
","婚姻状况证明（您所说的单身证明）和婚姻预约登记请到您户口所在区的婚姻登记处咨询。?? 咨询电话：12349（民政咨询热线） ? 各区婚姻登记地址??? http://www.szmz.sz.gov.cn/index_fwzn.asp? ? 婚姻登记网上预约??? http://www.szmz.sz.gov.cn:1314/
",3.882175583336256e-06
30056,有關与对方当事人没有直系血亲和三代以内旁系血亲关系的声明,深圳市民政局,2008.09.04,2008.09.04,"我是澳门居民,我女朋友是深圳居民,我看了註册結緍所需材料说明,上面說我也需要提供与对方当事人没有直系血亲和三代以内旁系血亲关系的声明.我想请问一下如果我们要注册结緍,是不是我只而要提供未緍证明就行了, 与对方当事人没有直系血亲和三代以内旁系血亲关系的声明只需在婚姻登记机关领取與當面填寫
		","对的，可以在登记处当场填写。
		
		",3.999729295767196e-06
32562,關于如何辦理敬老乘車優待証,深圳市民政局,2007.12.01,2007.12.04,"請問:辦理敬老乘車優待証及年滿65歲以上非深圳户口長者要到什么部门辦理?辦証費用多少?需要多少工作日才能辦妥?祈望給予盡快回覆，謝謝！！
		","●凡男、女年满65周岁以上的在深居住、生活的非深圳户口的老年人，可办理《深圳市暂住老年人免费乘车证》。办理老年人免费乘车证不收取任何费用。 二、办证时间 每个季度集中办理1次（包括申办、换取、补办），分别为每季度末的3月、6月、9月、12月。具体时间为：3月、6月、9月、12月的1—10日为各社区居委会收集办证资料时间；各区老龄办将办证资料交市老龄办；市老龄办收到资料后十五个工作日后发放证件给各区。 三、办证程序 老年人申请办理《深圳市暂住老年人免费乘车证》，应到常住地的社区工作站提出申请，并提交以下资料： 1. 居民身份证（原件及复印件）； 2. 有效暂住证（原件及复印件）； 3. 一寸彩色证件相片两张（红底）。 （三）填写《办证申请表》，要求字迹工整，如实填写。
		
		",4.240106811548294e-06
28768,非深圳户口能否在当地办理未婚证,深圳市民政局,2009.04.22,2009.04.23,"我不是深圳户口，住在樟坑一区，工作需要未婚证明，请问能在本地办理么？如果可以，应如何办理？需要什么证件，去哪里办理？什么条件可以办理？
","你好，未婚证明需到户籍所在地的民政部门办理,没有深圳户籍不能在深圳办理.
",4.329365522304229e-06
28570,结婚登记,深圳市民政局,2009.05.13,2009.05.14,"你好：?我和男友今年年底想在深圳办理结婚登记，我是深圳户口（集体户口），男友是外地户口（集体户口），请问，登记时需要提供哪些证件？
",你好：?我和男友今年年底想在深圳办理结婚登记，我是深圳户口（集体户口），男友是外地户口（集体户口），请问，登记时需要提供哪些证件？,4.685118807135069e-06
21246,市政府规定的居住年限、就业年限、社会保险参保年限问题,深圳市民政局,2015.03.13,2015.03.19,"您好！ 有关《深圳经济特区居住证条例》的几个问题想请教一下： 第三章 居住证管理 第十九条 非深户籍人员申领居住证应当同时符合下列条件： （二）在特区有合法稳定职业。非深户籍人员自办理居住登记之日起至申领居住证之日止，在特区参加社会保险连续满十二个月或者申领居住证之日前二年内累计满十八个月的，视为有合法稳定职业。 问题1：上述“在特区参加社会保险连续满十二个月或者申领居住证之日前二年内累计满十八个月的”中所指的社会保险是最基本医疗保险可以吗？还是说必须包含养老保险？ 第四章?持证人权益 第三十三条 持证人符合市政府规定的居住年限、就业年限、社会保险参保年限等入户条件的，可以申请转为深圳市户籍居民。 问题2：上述所指的居住年限是指多少年？就业年限是指多少年？社会保险年限是指多少年？ 问题3：2015年6月1日前办理的《深圳市居住证》与2015年6月1日后办理的《深圳经济特区居住证》是一样的吗？ 2015年6月1日执行新的《深圳经济特区居住证条例》后2015年6月1日前办理的《深圳市居住证》是否需要更换《深圳经济特区居住证》如果需要重新申请更换新证没有社会保险可以更换吗？ 问题4：有关《深圳市小汽车增量调控管理实施细则》文中“持本市有效的居住证，且已最近连续2年以上在本市缴纳（不含补缴）基本医疗保险的非本市户籍人员”指的“基本医疗保险”是否可以理解成只需要购买基本医疗保险,没有购买养老保险、失业保险、工伤保险和生育保险的也符合申请增量指标？ 谢谢！期待您的回复。
		","您好：您咨询的问题，不属我局业务，建议向相关公安户籍科和人力资保障局咨询。如您对民政工作仍有疑问，可随时拨打民政公益服务热线12349（24小时人工接听）进行咨询。
		
		",5.039275482343619e-06
26112,退伍军人症办社保等问题,深圳市民政局,2012.08.06,2012.08.13,"1、我持有非深户参战退役人员证，可以免费乘坐市内公共汽车、地铁吗？或要办什么手续？2、我曾经服兵役3年，也在当地民政部门塡了退伍军人等同缴交社保年限的表同时也盖了公章，但我在深圳务工20多年，一直都在深圳买社保，请问我现在应该怎么去办退伍军人等同缴交社保年限的手续？谢谢！ ?
","??? 您好。根据《深圳市拥军优属规定》： ??? 第十六条 本市行政区域内的有关行业对现役军人、残疾军人应当优先优惠服务。车站、港口、机场、银行要设立现役军人、残疾军人优先窗口。 　　现役军人、残疾军人和本市户籍享受抚恤补助待遇的复员军人、带病回乡退伍军人、参战涉核退役人员、烈士遗属、因公牺牲军人遗属、病故军人遗属、军队离退休干部，凭有效证件免费乘坐市内公共汽车、地铁；乘坐火车、轮船、长途汽车、国内飞机，其票价优惠按国家有关规定执行。 　　本市公益性游览参观点对现役军人、残疾军人和本市户籍享受抚恤补助待遇的复员军人、带病回乡退伍军人、参战涉核退役人员、烈士遗属、因公牺牲军人遗属、病故军人遗属、军队离退休干部，凭有效证件实行免票优待参观。商业性游览参观点对现役军人实行半票优待参观，在“八一”建军节当日，实行免票优待参观；对一至六级残疾军人实行免票优待参观，其中，对一至四级残疾军人免票优待1名随行陪护人员参观，对七至十级残疾军人实行半票优待参观。 ???? 如有疑问请咨询深圳民政公益服务热线：12349。 ???? 您咨询的社保业务建议您咨询深圳市人力资源和社保局，咨询电话：12333。 ???
",5.637525010593336e-06
26284,如何重办结婚证,深圳市民政局,2012.04.15,2012.04.16,"尊敬的领导， ??? 您好！我和我老公是2008年领的结婚证，当时他还在部队，是用部队开的证明领的结婚证，然后他2009年退伍，现在是身份证、退伍证的出生月日和结婚证三个证都不一样，应该如何补办结婚证，因为我俩结婚至今已满三年，我是深户，想申请把老公的调户口过来，请您指示该如何办理，谢谢。
","??? 您好！ ??? 当事人遗失、损毁婚姻证件，可以向原办理该婚姻登记的机关或者一方常住户口所在地的婚姻登记机关申请补领。 ??? 申请补办材料及条件请见：http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bszn/qt/201107/t20110716_1693397.htm??? 深圳户籍补办婚姻登记证材料： ??? 1.本人户口簿和身份证（原件及原印件）；??? 2.原婚姻登记机关出具的婚姻登记记录证明；??? 3.补领结婚证当事人提交3张大2寸双方近期半身免冠合影照片(彩色、黑白均可)；??? 4.补领离婚证当事人提交2张2寸单人近期半身免冠照片（彩色、黑白均可）。当事人因故不能到原办理婚姻登记的机关申请补领婚姻登记证的，可以委托他人办理。委托人需提交经公证机关公证的委托书。婚姻登记档案遗失的，当事人应当提交能够证明其婚姻状况的证明。户口本上夫妻关系的记载，单位、村（居）民委员会或者近亲属出具的写明申请人婚姻状况的证明可以作为申请人婚姻状况证明使用。 ??? 如有疑问请咨询深圳民政公益服务热线：12349.
",5.6595827127026155e-06
25566,结婚登记是否需要集体户口本首页,深圳市民政局,2013.07.15,2013.08.13,"男女双方均是深户集体户，通过贵单位网页查知，结婚登记户口卡如盖有“户籍专用章”，可以不用集体户口本首页。但慎重起见电话咨询（福田婚姻登记处），工作人员又说要带户口本首页或复印件盖公章。现咨询，双方均是深沪集体户，户口卡上盖有“派出所户籍专用章”，此情况到底是否需要带集体户口本的首页？
","您好，您所反映的问题，已转由社会福利处研处，请耐心等待回复，咨询电话：25832730 福利处回函：已答复。
",5.679753243281738e-06
25788,民办非企业单位年检,深圳市民政局,2013.05.30,2013.06.04,"您好，因为我在网上填资料时不小心点到了提交，然后也显示预审通过了，条形码也形成了，但我的资料并没有提交完整，请问有办法可以更改吗？
		","? 您好，您来信咨询的问题，根据《信访条例》相关规定，已经转由民间组织管理局研处，请您耐心等待回复，如需查询请致电25832743.
",5.737150967966009e-06
28762,网上代购彩票可以了么？,深圳市民政局,2009.04.23,2009.04.23,"您好 去年民政部下发文件 禁止网上代购彩票注册于深圳的www.500wan.com停止代购过一阵子现在又可以代购好长一段时间了 因为网站上有深圳公安局的备案标志 和增值电信业务经营许可证是否意味着在该网站上代购是合法的 并且可以信任的呢？我可以放心购买了呢？
","你好，具体请咨询福彩中心，电话：82476386；82475433。
",5.755832883092005e-06
20242,单身证明,深圳市民政局,2015.05.05,2015.05.18,"你好，我户口在福田区，现在外地，想办单身证明，请问可否请他人代办？或者请告知福田区户口人员在哪里办理？谢谢！
		","你好！根据婚姻登记管理有关文件规定，当事人委托他人申请的，受托人应提供本人居民身份证、委托人户口簿和居民身份证原件以及委托人写明具体委托事项的委托书；受托人不能提供委托人户口簿和居民身份证原件的，应提供委托人户口簿、居民身份证复印件和经公证机关公证的写明具体委托事项的委托书；如有疑问，请登录深圳市民政局“深圳民政在线”（http://www.szmz.sz.gov.cn/） 查询；或致电民政公益服务热线12349咨询或查询全市各区民政局婚姻登记处电话。 
		
		",5.9680078769996925e-06
32494,结婚,深圳市民政局,2007.12.08,2007.12.10,"您好！我（罗湖区户口）将与驻广州的现役军人结婚，现有如下问题想咨询：1.能否在广州登记结婚？是否需要在深圳登记结婚？2.申请结婚时应向市民政局还是区民政局申请？3.应提供哪些证件或资料？4.办理结婚证时是否需要双方一起到民政局？5.是否还有其他的申请程序？谢谢！
		","你好，1、可以在深圳登记结婚，也可以在广州登记结婚． 　　　２、如果在深圳登记请到罗湖区民政局办理。 3、女方提供身份证、户口本；男方提供部队团级以上单位证明、军官证或士兵证． 　　　４、需要双方一起到民政局办理。
		
		",5.989072377476923e-06
31874,请问外来深圳劳务工可以在深圳办理结婚手续吗?,深圳市民政局,2008.02.17,2008.02.18,"请问外来深圳劳务工可以在深圳办理结婚手续吗?应该可以办理需要那些证件和条件呢!我们来深圳有4年的时间了.但是我和她不是一个地方的她是重庆的我是广元的,这样又应该怎么办理呢!谢谢!
		","你好，非深户籍不能在深圳登记结婚，要到你们任何一方的户口所在地登记，带双方户口本，身份证，结婚照片，具体请咨询当地婚姻登记部门．
		
		",6.847190062386765e-06
25906,龙岗区的户口可以到福田区开未婚证明吗？,深圳市民政局,2013.03.02,2013.03.06,"你好！ ? 我是通过人才引进到深圳的工作人员，户口落到龙岗区。现在是在福田工作并居住。 由于现在申请深圳市的人才安居保障房，需要提供民政部门的未婚证明。 ? 请问我可以就近拿身份证和户籍簿到福田婚姻登记处办理未婚证明吗？ ? ? 请帮忙答复。 ? ? 谢谢! ? ? 王梅 ? 电话：159-8677-6842 ? Email：maggie.prc@hotmail.com
","? 王小姐，您好。?深圳市户籍居民男的年满22周岁，女年满20周岁，本人婚姻登记状况为未婚、离异或丧偶的，可以持本人的户口本和身份证到户口所在地的区民政局婚姻登记处申请开具《无婚姻登记记录证明》。所以您只能到龙岗区婚姻登记处办理《无婚姻登记记录证明》。 已将内容发至您的邮箱，请查收。如仍有疑问，请拨打12349民政公益服务热线。
",8.557577022783036e-06
33175,请问什么时候可以网上查询婚姻登记?,深圳市民政局,2007.07.28,2007.07.30,"网上查询婚姻登记只能查自己的么?可以查别人的不??你说目前私人不允许查询别人的婚姻状况,那什么时候可以呢?我从网上查询过说为了防止重婚,为了便民,可以从网上查询婚姻登记情况(指的是本人自己?)
		","什么时候也不能实现在网上查询别人的婚姻状况，婚姻状况属于个人的私瘾，个人是不能随便查询别人的婚姻状况的，如果你怀疑别人有重婚的现象，可向公检法部门提出申请，由公检法部门到婚姻登记部门查询。
		
		",8.650971496049209e-06
33096,物价问题,深圳市民政局,2007.08.17,2007.08.20,"市政府好; 为什么现在深圳的物价上涨的好厉害啊,从最近起,特别厉害,我在宝安区西乡着里做工,现在我们在外做工,工资没涨多少但是现在物价上涨现在连吃饭现在深圳关外可以说几乎没有3元的快餐了.原因老板说的是物价上涨,在关外做工一个月700元包住不包吃,现在一个月吃饭最底要350元一个月可,物价上涨我们的工资都不涨,怎么保障呀?
		","不属我局管理范围。
		
		",9.159244886647322e-06
30022,结婚登记,深圳市民政局,2008.09.11,2008.09.11,"我户口刚迁到深圳。新身份证还没办下来。我能不能用我的老身份证登记注册。号码等信息都没变。
		","你好,只要身份证未过期,是可以用老身份证登记注册的.
		
		",1.0884743953609721e-05
33843,关于结婚证和准身证,深圳市民政局,2006.11.24,2006.12.08,"请问：1）男方为深圳户口，女方为外省农村户口，如在深圳办结婚证，需要那些证件，如果不用女方户口本，是不是一定不能办？2）如果办准身证，这种情况能在深圳办吗？?? 如果用刚办的结婚证，加上深圳医院的初生证明，是否也可以？谢谢！
","如在深圳办理，带上双方身份证、户口薄（原件、复印件）及三张大两寸合照到户口所在户口所属区民政局办理。如果无法出具户口薄，可到户籍所在地的公安机关出具户籍证明。准生证的问题请咨询计生局。
		
		",1.183795535319998e-05
26779,集体户口登记结婚需要户口首页吗,深圳市民政局,2011.08.15,2011.08.15,"您好,我是深圳集体户口,由于换了工作后户口还在原来公司挂靠,没有转到现在这家, 借用户口首页不太方便, 请问现在办理结婚登记,还需不需要公司的那份户口首页?
","?深圳户籍居民结婚登记材料：??? 1、本人居民身份证。（原件及复印件。可使用临时身份证。）　　2、本人常住户口簿。（原件及复印件。属于集体户口的，可凭集体户口簿内本人的 户口卡片<需加盖户口专用章>；未加盖户口专用章的，需提供首页原件，或首页复印件< 需要加盖单位公章>。请将双方的身份证、户口簿复印在两张A4纸上。）　　居民身份证与户口簿上的“姓名”、“性别”、“出生日期”必须一致；不一致的 ，当事人应先到有关部门更正。　　3、本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的签字声明 。（声明书在婚姻登记机关领取，也可在网上下载。）　　4、 照片。当事人双方近期正面半身免冠合影照片3张（大2寸，同一底片，彩色、 黑白均可）。 ? 如有疑问，请咨询深圳民政公益服务热线：? 12349
",1.1935697434295456e-05
33634,结婚证,深圳市民政局,2007.01.30,2007.01.31,"民政同志： 我是一名来自四川的外来工，在深圳工作十于年。2000年我与来自湖北的温小姐回四川办理了结婚登记。在2004年由于多种原因，回四川办理了离婚登记，现在我们重归于好。但我们都没有时间回去部办结婚登记，我想请问：1.我们在深圳可以办理吗？2.如果回去湖北是否可以办理？3.将离婚证及身份证寄回家委托父母帮忙办理可以吗？以上请答复我，谢谢！
		","1、双方户口不在深圳不可以在深圳办理的，可以到你们双方任意一方户口所在地民政部门办理。2、托父母办理是不行的，必须双方到场。
		
		",1.1965139043446094e-05
26006,社团组织登记事项,深圳市民政局,2012.11.17,2012.11.23,"据了解现在社团组织登记不需业务主管部门的审批，但是在登记事项中又有业务主管部门的审批目录。请告之现在登记成立社团组织是否还要业务主管部门的审批意见。如果需要，请问：登记成立“控烟产品企业协会”是由哪个主管部门审批，谢谢！
","??? 您好，根据《中共深圳市委 深圳市人民政府关于进一步推进社会组织改革发展的意见》（深发〔2012〕12号）第三条，社会组织改革的主要内容，第一款深化社会组织登记管理体制改革。　　12．扩大社会组织直接登记范围。全面清理社会组织登记前置审批程序，重点发展服务经济、服务民生的社会组织。简化登记手续，实行工商经济类、公益慈善类、社会福利类、社会服务类、文娱类、科技类、体育类和生态环境类等8类社会组织由民政部门直接登记，其他类型社会组织按相关规定审批登记，促进社会组织健康发展。突破“一业一会”的限制，按产业规模合理细分行业，适度引入竞争机制；推行公益慈善类社会团体名称使用字号；将异地商会的登记范围从地级以上市扩大到县（市、区），异地商会可在登记活动地域内设立分支（代表）机构；积极发挥人民团体联系社会组织、服务社会组织以及孵化培育、协调指导、集约服务、群团建设等枢纽型功能作用，推动同类型、同性质、同行业、同领域的社会组织建立枢纽（联合）型社会组织，实行协调指导、自律管理和自我服务。 ? 根据以上规定，您向要登记的成立的社会组织如属上述8类社会组织，可直接到民间组织管理局登记，另外，是否属上述8类社会组织，需经民间组织管理部门核定。更多详细内容，请咨询民间组织管理局：82107480,82107479. ? ?
",1.3151718594950346e-05
25785,家里无人无端起火，能否得到救助,深圳市民政局,2013.05.23,2013.06.04,"家里无人无端起火，损失惨重，邻居家说是阳台先起火，怀疑是楼上丢烟头造成的（小区高空丢烟头是常有现象，经常烧坏衣服，火灾扑灭后不久，邻居在阳台洗衣服时就发生楼上丢烟头烧坏他衣服的事情）。因房子是租的，不仅自己损失，还有帮房东修复房子，压力较大。这种情况能到的民政部门的救助吗？
		","? 您好，你来信咨询的问题，根据《信访条例》相关规定，已经转由我局救灾救助和慈善处研处，请您耐心等待回复，如需查询请致电25832784. 更多民政相关政策咨询，请随时致电民政公益服务热线12349.
",1.3601227664250537e-05
26146,无婚姻登记证明,深圳市民政局,2012.07.16,2012.07.18,"办事员： ??? 您好，我想咨询一下，我最近要买房，需要开具无婚姻登记证明，我的户口是单位集体户口，管辖机构为深圳公安局罗湖分局东门派出所，请问我应该准备哪些资料，到那个贵局那个窗口单位办理？谢谢 ?
","??? 您好。深圳市居民申请出具《无婚姻登记记录证明》申请条件：1.深圳市户籍居民，男满22周岁，女满20周岁；2.婚姻状况为未婚、离异或丧偶。申请材料：本人的户口簿、身份证（原件及复印件）。离异或丧偶的需提供离婚证件或丧偶证明。 ??? 申请受理机关：户口所在地的各区民政局婚姻登记处。 ??? 罗湖区民政局婚姻登记处：沿河北路2021号，电话25608873、25608603。 来源：http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bszn/qt/201107/t20110716_1693395_11080.htm
",1.368778280930183e-05
6883,关于部队复员干部补贴标准的咨询,深圳市民政局,2016.10.31,2016.11.01,"深圳市民政局： 我是2012年6月入伍的公安现役部队正连职干部，属于直招地方大学生干部，非士兵提干，原籍深圳市宝安区，目前打算于2017年退伍复员。想要咨询一下深圳市关于退伍军人（干部）生活补贴、保险等情况。能有多少退伍补贴？ 感谢解答，祝好望复。
		","您好，您来信咨询的问题，根据《信访条例》相关规定，已经转由安置处研处，请您耐心等待回复，咨询电话：25832504
		
		",1.5276122158902616e-05
30207,婚姻登记咨询,深圳市民政局,2008.08.14,2008.08.18,"你好，我想咨询一下外地户口在深圳婚姻登记的问题！ 我与女友都早已到结婚年龄，都是湖南户口，但我们都带了自己的户口簿过来，想直接在深圳这边直接婚姻登记，不知道可否？本人在深圳福田有几年的暂住证，不知道算否在深圳为长住居民？请问可否在福田区婚姻登记处登记结婚证及领取准生证？
		","您好，根据《婚姻登记条例》的规定，中国公民办理结婚登记手续必须到一方的户口所在地民政部门办理，男女双方都非深圳本地居民不能在深圳登记注册。
		
		",1.5369450810820418e-05
27088,办理《深圳老年人优待证》乘车,深圳市民政局,2010.12.27,2010.12.28,"?有看到现在深圳65岁以上非深圳户藉的老年人可以免费乘车的消息，是需要持有《深圳老年人优待证》或是《深圳暂住老年人免费乘车证》。我是一名在深圳持有居住证一年以上的非深圳户藉居民，在深圳上班，住在景田西小区。想知道我的母亲属于65岁以上的老年人，如果她想办这个免费乘车证需要怎么样办理？要去哪里办？提交什么材料？希望予以解答，谢谢。
","已经电话答复当事人，办理详情请向所在上去工作站或老龄委咨询。 ? ? 老龄委咨询电话：25832626 25832636 民政咨询热线：12349
",1.5658819196739948e-05
33845,结婚登记,深圳市民政局,2006.11.24,2006.12.08,"我的户口是今年9月份迁来深圳的，目前新身份证还没有办下来，请问我可以凭原来的身份证在深圳办理结婚登记吗？
","旧的身份证在有效期内可以用于办理婚姻登记手续。
		
		",1.5823293322503318e-05
28307,外来务工人员可以在深圳办理结婚登记吗？,深圳市民政局,2009.06.12,2009.06.15,"您好！ 我们是外地来深务工人员，没有深圳身份证，但有居住证。 请问可以在深圳办理结婚登记吗？需要什么证件？ 谢谢！
","??? 你好 ，不可以。《婚姻登记条例》规定：男女双方必须共同到一方的常住户口所在地的婚姻登记机关办理结婚登记。 ??? 男女双方的户口本、身份证和3张大2寸的合照（黑白、彩色都可以）。 属于集体户口的，可凭集体户口簿内本人的户口卡片（需加盖户口专用章）；未加盖户口专用章的，需提供首页原件，或首页复印件（需要加盖单位公章）。
",1.6318743743970465e-05
26584,婚姻登记地点可否不在户籍所在区,深圳市民政局,2011.11.03,2011.11.03,"你好，我想问一下办理婚姻登记的时候我可不可以不在我户籍所在的宝安区办理，也就是说我现在户口是在宝安区的，我能不能到深圳其他区的婚姻登记点办理登记，比如在光明办理？ 求回复
","婚姻登记必须回到男女户籍所在地一方。 一方为宝安区，一方为光明新区。可以在宝安区或者光明新区办理婚姻登记。 深圳民政公益服务热线：12349. 宝安区婚姻登记处：27788794
",1.72949695844693e-05
26243,满12年的士官转业安置问题,深圳市民政局,2012.04.29,2012.05.04,"您好，我想请问下，2011年11月退伍安置条例修改以后，对于满12年的部队转业士官是怎么安置的（深圳），满12年的话安排工作吗？现在广东省的政策出台了吗，如果没有的话大概什么时候出台。十分谢谢！
","??? 已电话与当事人沟通。 ??? 根据《退役士兵安置条例》，第二十九条　退役士兵符合下列条件之一的，由人民政府安排工作：????（一）士官服现役满12年的；????（二）服现役期间平时荣获二等功以上奖励或者战时荣获三等功以上奖励的；????（三）因战致残被评定为5级至8级残疾等级的；????（四）是烈士子女的。????符合前款规定条件的退役士兵在艰苦地区和特殊岗位服现役的，优先安排工作；因精神障碍基本丧失工作能力的，予以妥善安置。????符合安排工作条件的退役士兵，退役时自愿选择自主就业的，依照本条例第三章第一节的规定办理。 ??? 来源： http://www.gov.cn/zwgk/2011-10/30/content_1981589.htm ??? 如有疑问请咨询深圳市民政局安置处：25832504。
",1.755941645176229e-05
28881,准生证如何办理？,深圳市民政局,2009.04.10,2009.04.15,"您好 ??? 我想请问下关于准生证办理的事情。我的户口是在南山区，我老婆的户口在福田区，现在老婆住我南山区的家里，现在有了孩子2个多月 1.请问下准生证应该如何办理？ 2.去哪些部门办理？（怎么一个流程） 3.需要带一些什么资料呢？ 4.准生证的办理跟以后小孩的入学地址有没关系？ 谢谢
","你好，办理准生证不属于我局业务。建议咨询计生部门。谢谢。
",2.0277416469260956e-05
30062,外地集体户口结婚登记,深圳市民政局,2008.09.02,2008.09.03,"我是外地的集体户口，女朋友是深圳户口，想在深圳登记，没有户口本，我拿着派出所出具的单位集体户口登记表及身份证是否就可以办理？另，我的身份证和户口登记表上的住址是同一个地方写法不一样，是否有问题？谢谢！！
		","你好，当事人无法出具居民户口簿的，婚姻登记机关可凭公安部门或有关户籍管理机构出具的加盖印章的户籍证明办理婚姻登记。
		
		",2.058937850379916e-05
23809,关于社保基金跨省转移的疑问,深圳市民政局,2014.08.18,2014.08.21,"统筹基金（单位缴费）：以本人1998年1月1日后各年度实际缴费工资为基数，按12%的总和转移，参保缴费不足1年的，按实际缴费月数计算转移。 这一条所说的年度实际缴费工资基数是指的什么? 12%是指的什么的12%? 总和是什么的总和? 麻烦请具体举例子说明下,因为要办理转移看到这一条很迷惑谢谢
		","?? 您好：您咨询的问题，不属我局业务，建议向社保局咨询。?? 如您对民政工作仍有疑问，可随时拨打民政公益服务热线12349（24小时人工接听）进行咨询。
",2.062235597122264e-05
32291,"通过法院离婚的,是否依判决书就可,相关的离婚手续不用再到民政局办",深圳市民政局,2007.12.22,2007.12.24,"我户口是在深圳福田,当初登记结婚时是在广州市民政局,10年前通过广州中级法院审理后判决离婚的. 离婚时结婚证法院收了,给了张终审的判决书. 事后我没有到登记结婚的民政局办理过什么.也没有在户口所在的民政局办理过什么. 事隔多年,如果我想再婚, 请问是否依法院的判决书及相关的婚检书身份证,户口本等,就可办理结婚登记?或是户口所在地的居委会可以写张证明我去办理结婚登记?
		","你好，你只需带身份证和户口本登记结婚就可以了。
		
		",2.116688950337675e-05
25360,關於集體戶口辦理結婚證問題,深圳市民政局,2013.09.05,2013.10.09,"你好，我想請問下，我是深圳集體戶口，如果辦理結婚證，已經有戶口卡，而且油松派出所蓋了戶口專用這個章，我還需不需要戶口首頁呢，謝謝！
		","您好，您所咨询的事项，我们已经知悉，现回答如下： 1、按照您能提供的文件来看，您无需提供户口首页。（需确保所盖章清晰可辨） 2、仍建议您详询婚姻登记处，以登记处回复为准。 3、具体办理详情建议您咨询辖区内婚姻登记处：民政在线“婚姻登记处电话地址一览表”，网址：http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bmxx/200903/t20090327_1703721.htm ?
",2.2421012482065628e-05
22414,2015年1月1日是否能领结婚证？,深圳市民政局,2014.12.17,2014.12.17,"您好， 请问深圳民政局2015年1月1号是否上班，能不能领结婚证？如果不能，15年2月14日（周六）呢？
		","您好，您来信咨询的问题，根据《信访条例》相关规定，已经转由福利处研处，请您耐心等待回复，咨询电话：25832730
",2.4871778267376854e-05
23494,复员干部报到手续,深圳市民政局,2014.09.28,2014.09.30,"我是2014年确定的复员干部，单位通知我到市民政局办理报到手续，请问需要携带什么资料，到哪里办理？急盼回复
		","??? 您好，您来信咨询的问题，根据《信访条例》相关规定，已经转由我局安置处研处，请您耐心等待回复，如需查询请致电：25832504
		
		",2.6840613200795893e-05
27826,非深圳户口可以在深圳办理婚姻注册登记吗,深圳市民政局,2009.09.03,2009.09.03,"你好! ? ??? 我的户口在江西,我男朋友的户口在湖南长沙人才交流中心,请问我们可以在深圳办理婚姻登记吗?? 如可以,需要提供哪些证件? 如不可以,我需要去哪里办理结婚注册登记? ? ??? 非常感谢! ?
","?? 你好，不可以。《婚姻登记条例》规定：男女双方必须共同到一方的常住户口所在地的婚姻登记机关办理结婚登记。
",2.966095625112075e-05
30373,如何网上预约结婚登记事宜,深圳市民政局,2008.08.04,2008.08.05,"您好！我有个问题想请教一下，之前看新闻之类通告得知，民政局已开始使用便民的网上预约登记结婚，请问要怎么操作呢？上哪个网站？大概要提前多久预约呢？还有就是婚前检查是否在登记结婚前进行呢？双方检查结果是否都会向双方公布？谢谢！
		","我市各婚姻登记处预约电话和网址如下： ★深圳市民政局：http://szmz.sz.gov.cn ● 罗湖区电话 : 25608603 网址：http://lh.sz1314.org/ ● 福田区电话 : 82928049 网址：http://ft.sz1314.org/ ● 南山区电话 : 26665618 网址：http://ns.sz1314.org/ ● 宝安区电话 : 27788794 网址：http://ba.sz1314.org/ ● 龙岗区电话 : 28948033 网址：http://lg.sz1314.org/ ● 盐田区电话 : 25360555 具体请拨打各区电话咨询.谢谢!
		
		",3.025038525983348e-05
33057,异地户籍在深申请办理结婚登记,深圳市民政局,2007.08.27,2007.08.28,"您们好!由于我和我男朋友都是四川户籍人员.在深工作有4年时间,现在需申请办理结婚登记手续.回家乡很远而又没有充足的时间,所以现在想在深圳申请办理结婚登记手续(现暂住地址:宝安区松岗镇).请问我们现在该怎么做?在那里可以办到结婚登记手续,拿到结婚证呢?
		","根据婚姻登记管理条例规定，中国居民必须到双方任意一方的户口所在地进行婚姻登记，你们两个都不是深圳户口，是不能在深圳办理结婚登记的。
		
		",3.4209234049176196e-05
