编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
25794,关于注册代理记帐公司的问题,深圳市财政委员会,2013.05.07,2013.05.31,"你好： ??? 我想注册个公司从事代理记帐，请问需要什么条件？从3月1日工商登记改革之后设立的公司，还需要代理记帐许可证吗？
","自2010年起注册代理记帐公司不需财政委审批，直接由市市场监督管理局核准办理工商登记。
",4.041541252441938e-06
21348,深圳市医疗卫生系统何时才能发放住房补贴？,深圳市财政委员会,2015.02.27,2015.03.11,"尊敬的领导您好： 我是一名市属公立医院的员工，2002年参加工作。目前深圳机关事业单位均己发放房改住房补贴，而医疗卫生系统却至今仍未发放。医疗卫生系统担负着保护市民健康安全的重要角色，是属于事业编制，尽管是差额拨款但是市属公立的性质没有变，为何医疗卫生系统不能得到机关事业单位应有的住房补贴。目前房价高企，广大医疗卫生系统未分房职工工资福利低，与内地同级别医疗单位比较差距明显，苦苦等待住房补贴能够减轻供房压力却至今仍然遥遥无期。众所周知，医疗工作繁重且责任重大，医患矛盾尖锐，伤医杀医事件频频发生，绝大多数医疗工作者都是兢兢业业，认真负责的，牺牲了自己的个人利益，默默奉献，政府部门本应给予关心，爱护，但我们却连合理的待遇也无法享受，难道就不怕伤了医务人员的心，医务人员解决不了住房问题，能全心全意为患者服务吗？医疗质量如何提高？医疗改革如何能取得成效？习近平总书记视察医院后做出指示：“医务人员收入待遇要提高，不能低于公务员标准”。我市公务员多次涨公资，又能享受车补、房补，而医务人员却什么都没有，这难道符合党中央，习近平总书记的指示精神吗？这样如何吸引全国各地医疗人才？要提高深圳的医疗水平不是靠高薪引入几个专家就能解决，同样需要大量普通一线医务人员安心工作才能实现。医务人员待遇上不去，临床一线工作人员大量流失，怨声载道，光靠引进几个所谓专家，名医无异于缘本求鱼。 ? 我听说医管中心牵头，联同市财委，住建局已经将“市属医疗机构房改住房补贴发放方案”于2014年9月30日提交市政府审议，但是到现在已过去半年时间却仍无进展，请问是方案被否决？还是仍未得到市政府批准？为何这么长的时间仍无半点消息？这样的工作效率难道符合党的群众路线和转变工作作风的要求吗？请各位领导能够倾听一线医疗工作者的心声，体谅我们的疾苦，尽快将医疗卫生系统的房改住房补贴发放到位！ 此致敬礼！ 一位一线医务工作的心声
		","已告知市民公立医院住房补贴市政府审批及目前工作进展情况，市民对答复表示满意。
",4.39082813641356e-06
17879,关于深圳市房租配套补贴,深圳市财政委员会,2015.08.12,2015.08.26,"企业的房租配套补贴收款收据交上去好久了为什么补贴还没到账？什么时候能到账?
		","经了解，该补贴由市文体局文产处发放，个别企业因搬迁等问题未拨付到位。已与咨询人联系，并告知其文体局相关负责同志的联系电话，问题已解决。
",4.627260401623978e-06
7434,会计从业资格证去向,深圳市财政委员会,2016.10.08,2016.10.11,"你好！本人9月22日在福田区财政局申请了会计从业资格证并办理成功，但至今日10月8日尚未邮寄到手中，不知去向。事关本人毕业，望重视！已多次拨打电话咨询但无人接听。望知去向，谢谢！
		","会计从业资格证书申请办理一般自受理之日起15个工作日或以受理回执为准，建议联系福田区财政局会计窗口咨询，电话：82918390
		
		",4.74835071495594e-06
9644,有关会计从业资格证调入是否需要网上预约的问题,深圳市财政委员会,2016.07.14,2016.07.15,"你好，我准备将从业证调入深圳市福田区财政局，档案已从原财政局调出，根据网站上的资料都备齐了，请问是否需要跟调出手续一样先提前网上预约，填写打印预约申请表上交吗？
		","持证人员所属会计从业资格管理机构发生变化的，应当及时办理调转登记手续。（自办理调出手续之日起3个月内到所调入区财政部门会计服务窗口办理调入手续）申请材料：1、调出地财政部门出具的档案资料（即《中华人民共和国会计从业资格调转登记表》2份，需调出方盖章）；2、调入单位的工作证明（或户籍证明、居住证明）原件，需加盖单位公章。3、有效会计从业资格证原件、身份证原件及复印件1份；4、上传深圳市会计从业资格证专用照片（可到具备采集第二代居民身份证条件的照相馆拍专用照片，在网上办事系统输入相片回执上的ID编码）；5、委托代理人申请需提供双方有效身份证原件及复印件1份。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）
",5.37469284578318e-06
4578,2016年会计继续教育现场审核,深圳市财政委员会,2017.01.12,2017.01.13,"完成了2016年的会计继续教育，没有工作单位的，但还没到区财政部门进行现场审核，请问可以让人代自己去现场审核吗？现场审核只需提交培训机构提供的会计继续教育完成证明和个人身份证原件，是吗？谢谢！
		","没有工作单位的会计人员（含有工作单位，单位不统一办理确认的会计人员），参加继续教育培训后，应当在6个月内，登陆深圳市会计人员网上办事系统，选择“区财政部门现场审核”，预约办理时间，并按预约时间由本人凭培训机构提供的当年度会计人员继续教育完成证明和个人身份证原件，前往所在区财政部门会计服务窗口办理确认。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）
",5.437135136343585e-06
19367,外地会计证转入深圳,深圳市财政委员会,2015.06.24,2015.06.26,"外地西安的会计证调入深圳宝安区：①领深圳证书了 是颁发05旧版的证书嘛？ ②另外我的从业证号 会变为 身份证号码吗？如果没变那还是我原来的西安证书上的从业证号吗？ 要继续教育了，需要从业证号，
		","1、深圳市会计从业资格证仍使用旧版证书；2、会计从业资格证号即是身份证号。
		
		",6.0255766043404435e-06
25988,大运会的钱是哪个部门负责发放,深圳市财政委员会,2012.11.30,2012.12.10,"你好 我之前是大运会的工作人员，大运会最近发钱了，但是由于我之前填的银行卡被注销了，钱就不能打进我卡上，我想问下大运会的钱是什么部门发放，能不能给我个电话咨询下我这种情况怎么办？谢谢你们能解答我的问题。
","关于大运会工作人员银行卡被注销后如何领取补助问题，经与大运局财务部值守工作人员沟通，大运会工作人员因填报的银行卡被注销导致无法领取规定的工作补助的，可直接与大运局财务部值守工作人员或当事人原工作团队的值守人员联系。大运局财务部联系人郑小姐，电话82011406。
",6.679358016903336e-06
3420,会计继续教育查询,深圳市财政委员会,2017.02.22,2017.02.24,"本人于2016年12月在福田区委办理继续教育手续，直到2017年2月22日依然没有查到继续教育记录，电话咨询福田区财政局会计科82925873 ，回复是可能是没有更新，叫我咨询市财政，态度差，恳请得到你们的回复。
		","经咨询信息维护技术人员，财政委网站继续教育查询信息已更新至2017年2月20日。如还无法查询继续教育登记结果，请联系区财政局会计窗口重新登记处理。
		
		",6.714524315110104e-06
6482,身份证更新,深圳市财政委员会,2016.11.10,2016.11.11,"你好，我最近更新了身份证，身份证号码由原来15位变成了18位，但是我的会计证当时登记的是15位，请问我需要申请变更么？如果需要变更，需要哪些手续？
		","会计从业资格证持有人个人信息发生变化，会计人员可选择就近区财政部门会计服务窗口办理。申请材料：1、有效会计从业资格证原件；2、公安部门证明或户口本原件及复印件1份；3、有效新身份证原件及复印件1份。会计人员可自主选择网上办事系统预约，按预约时间前往指定办事窗口办理。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）
",6.953694413613931e-06
5978,撤销2016年会计人员继续教育,深圳市财政委员会,2016.11.28,2016.11.29,"您好，想咨询下。办理会计从业人员继续教育的时候误认为只要是在公司任职财务相关的工资均可直接用组织机构证书登陆网上业务办理系统审核通过完成2016年继续教育，但因公司财务人员少，公司决定财务人员自行完成教育培训，这种情况应如何撤销已通过审核的继续教育培训，谢谢。
		","单位使用Ukey在会计人员网上办事系统已登记审核的会计人员继续教育学分登记无法撤销。
		
		",7.072304225030912e-06
7652,为什么在工商缴不了非税,深圳市财政委员会,2016.09.28,2016.09.30,"在工商银行网上缴费缴不了深圳市非税收入缴款，为什么是这样，前几次都可以的，这次缴不了是工商银行的原因？银行客服说没有问题。怎整?非得到银行去缴费吗？
		","谢小姐反映工行网上支付不成功：此类网页转账弹出转账不成功的提示，大多是电脑和网银安全性匹配问题，需要当事人在工行指导下安装相应插件解决。谢小姐已自行通过平安银行转账成功。
",7.409256811086173e-06
9645,缴的钱怎么还不退,深圳市财政委员会,2016.07.12,2016.07.15,"我从业资格考试报名并于7月3号十一点委托朋友罗敏通过平安网上银行直接转账深圳市财政委员会上，但转账成功却无法打印准考证，打83928355电话说三个工作内会退回来，到7月12号为止195元仍未退回，请尽快退钱
		","已联系财委非税电话83928355，经查，该缴费通知书已过期，错缴金额银行对账后3-5个工作日退回原缴费账户，如尚未退回考生可联系转入银行要求退费处理，或拨打83928355详细咨询。
		
		",8.001721258588113e-06
4679,2016年会计继续教育,深圳市财政委员会,2017.01.03,2017.01.06,"我于2016年12月5日提交了2016年度注册会计师考试的成绩单，至今已超过15个工作日，为何在“深圳市财政委员会”网站（http://www.szfb.gov.cn/）“便民查询 ”栏目在线查询记录中无2016年的年审记录？
		","信息已经更新，请查。
		
		",8.983462695622002e-06
20635,中级会计考试报名补确认,深圳市财政委员会,2015.04.27,2015.04.28,"您好！我去年有报名参加中级考试的，今年报名错过了现场确认时间。因在网上看广东省的通知，现场确认时间是截止到4月30日的，4月25日去到报名点又没有开门，是否现在可以补确认？急，谢谢
		",2015年中、高级资格网上报名时间：2015年4月8日至4月24日；现场确认时间：2015年4月13日至4月24日，现报考工作已经结束。请留意下一次报名时间。会计中级职称是否有补报名请关注深圳市财政委员会网站通知。,9.874609601556728e-06
4547,继续教育,深圳市财政委员会,2017.01.10,2017.01.13,"您好，我15年9月取得会计从业资格证书，16年11月取得初级会计证书。在深圳市财政委员会网站-便民查询-继续教育查询中可看到“已完成2016年度继续教育”的字样，请问还需不需要本人去财政局现场审核？另外还请问每年的继续教育时间有效期是多久？到几月份截止？
		","参加当年度会计专业技术资格（初级、中级、高级）考试的会计人员，每通过一科考试，可折算为24学分。由深圳市会计学会通过“深圳市会计人员信息管理系统”统一导入数据自动确认学分登记，这部分会计人员无需单位或个人办理登记确认。从2014年开始，深圳市会计从业人员继续教育为每年1次，继续教育时间为每年1月1日至12月31日。（具体可见深圳市会计学会关于会计从业人员继续教育的通知：http://www.szfb.gov.cn/ywpd/kjgl/kjcy/tzgg/201408/t20140805_2581748.htm）
",1.0248289726288995e-05
19142,关于2013及2014老旧汽车补贴,深圳市财政委员会,2015.06.24,2015.07.06,"你好！想咨询下2013及2014国家老旧汽车补贴的款项进展情况，我司所有报废车辆此款项都未拿到，此款是否会补贴给我司，具体资金划拨时间能否提供。
		","已向来电市民吴焱旭解释相关情况。我委已向上级部门申请2013、2014年国家老旧汽车报废更新补贴资金，并于2015年6月30日收到资金下达文件传真件，现正申请指标，拟按《预算法》规定将资金通过国库集中支付方式拨付到市经贸信息委。
",1.0455894196792492e-05
6983,有关继续教育,深圳市财政委员会,2016.10.26,2016.10.28,"1. 请问没有工作单位的2016年已经取得继续教育学分，只是没有时间去现场登记确认，如果到2017年是不是就失效了？ 2. 不在会计人员网上办事系统预约，直接带着资料去现场是否可以办理登记确认？
		","1、没有工作单位的会计人员（含有工作单位，单位不统一办理确认的会计人员），参加继续教育培训后，应当在6个月内，登陆深圳市会计人员网上办事系统，选择“区财政部门现场审核”，预约办理时间，并按预约时间由本人凭培训机构提供的当年度会计人员继续教育完成证明和个人身份证原件，前往所在区财政部门会计服务窗口办理确认。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）2、可直接提交资料现场办理继续教育学分登记。
",1.0514632045266481e-05
20211,香港居民申请会计从业资格证书,深圳市财政委员会,2015.05.15,2015.05.19,"香港居民要到哪里申请会计从业资格证书？ 曾经打电话咨询，说要到福田财政提交申请表，可是那边不确定是否可以这样做。请问我没有深圳居住证，而根据网上《關於會計服務業對港擴大開放政策在廣東先行先試工作落實措施的通知》的文件，我应该直接到市财政申请吗？
		","香港居民申请会计从业资格证书，持身份证及申请表到就近区财政局申请即可。
		
		",1.2613344645195923e-05
7757,车管所车管规费发票问题,深圳市财政委员会,2016.09.20,2016.09.29,"车管所办理业务后，在网上支付（支付宝）缴纳相关费用后，车管所不开具发票，请即刻回复！
		","李先生反映网上支付车管所的规费后，车管所不给发票问题：网上支付的发票由代收行开具，并定期送回执收单位，当事人是9月底支付成功的，由于国庆放假等原因发票尚未送达车管所，当事人若急需发票可凭缴款凭证到代收行处领取。

",1.4207656101161703e-05
26612,关于市直机关单位员工公积金补缴问题,深圳市财政委员会,2011.10.21,2011.10.25,"你好，本人原是市场监督管理局普通雇员（2008年至2011年），现在考到司法局的聘任制公务员并已上班，请问我在原单位的住房公积金市场监督管理局会帮我补缴吗？多谢回答了
","? 首先，感谢你对我市住房公积金缴存工作的关心。 据了解，《深圳市机关事业单位住房公积金实施方案》（深建字[2011]187号）规定，住房公积金缴存资金来源为现经费渠道。 根据各部门职能分工，财政部门在住房公积金的缴存和房改住房补贴的发放过程中，主要是对资金安排的合规性进行审核，并做好有关资金保障工作。界定个人不同时期不同身份住房公积金缴存资金渠道问题不属于我委职能，故我委无法给出解释。 如需得到权威解释，请径向市人力资源和社会保障局咨询。
",1.4880139119655134e-05
5610,会计继续教育预约时间,深圳市财政委员会,2016.12.04,2016.12.06,"请问办理会计继续教育登记是否需要预约时间？为何一直无法显示具体日期？比火车票还难搞定，请问具体放号时间是几点？已经弄了好几个星期还没预约到
		","没有工作单位的会计人员（含有工作单位，单位不统一办理确认的会计人员），参加继续教育培训后，应当在6个月内，登陆深圳市会计人员网上办事系统，选择“区财政部门现场审核”，预约办理时间，并按预约时间由本人凭培训机构提供的当年度会计人员继续教育完成证明和个人身份证原件，前往所在区财政部门会计服务窗口办理确认。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）会计人员办事系统预约时间由各区财政局会计窗口自行设置，建议联系需预约的区会计窗口咨询处理。
",1.5542086651332276e-05
20594,关于继续教育的问题,深圳市财政委员会,2015.04.28,2015.04.30,"我在网上完成了继续教育的课程，也打印了合格证，是不是还要打印个继续教育申请表呢，请问在哪里可以下载申请表，财政局网站里没有找到可以下载的表格，麻烦了
		","深圳市财政委员会网站--会计专栏--会计从业资格--2014年8月5日有关继续教育通知下附件可下载。
		
		",1.8496484503915944e-05
25796,变更地址,深圳市财政委员会,2013.05.07,2013.05.31,"我想咨询下变更法人/地址/还有财务负责人是需要提供些什么资料呢？我在网上有看到相关的资料，可是打电话去咨询的时候说的和网上提供的又一样，请明确告知应该是提供哪些资料呢？
","财政登记证业务咨询电话：82107481。
",1.899385518044916e-05
19397,从业证继续教育,深圳市财政委员会,2015.06.24,2015.06.26,"你好，我想咨询一下2015年继续教育6月6号交的公司申请，现在在便民查询还是没有查询到，不是15个工作日就可以显示吗？我是在罗湖财政局交的资料。
		","最新信息可能尚未更新，请稍后再查。
		
		",1.9092793966501986e-05
22345,请问福田区财政局的地址是哪一个？,深圳市财政委员会,2014.12.03,2014.12.25,"培训机构提供的当年度会计人员继续教育完成证明和个人身份证原件到就近区财政部门办理登记确认。——请福田区财政部门的具体地址与电话是多少？是景田还是在福田区委那里？
		","已电话回复2744615刘丽芬：福田区财政局在福田区委大院内，电话：82918390
",2.0438031060221462e-05
2325,关于会计证调入,深圳市财政委员会,2017.03.14,2017.03.17,"你好，我想问一下。我于2017年1月9日会计证已调入坪山新区，当时是在现场办理的，证件也已拿到。问题是我怎么在深圳财政委员会网站上输入我的身份证号码怎么查不到我的会计证信息的呢？求解释，谢谢
		","技术人员已处理，可以查询到数据了。
		
		",2.2622965791585514e-05
4589,怎么查询从业资格证寄出的快递号,深圳市财政委员会,2017.01.12,2017.01.13,"考试通过后15个工作日到现场确认，会计证是用邮寄方式，请问现在怎么查快递是否寄出，
		","建议联系受理业务的区财政局会计窗口咨询。
		
		",2.26755086653041e-05
6982,深圳市会计人员网上办事系统“单位业务办理”出现系统异常,深圳市财政委员会,2016.10.24,2016.10.28,"我公司会计人员在办理了个人会计继续教育业务由工作单位审核，公司进入系统有出现员工申报继续教育审核的信息，但点击审核后出现“系统发生异常，请稍微再试”的信息提示，已经重复多遍仍然不能审核成功，请问出现这个状况的原因及解决办法，谢谢（补充：使用了正确IE的版本，已读取了公司的数字证书）
		","已联系技术人员，经测试 系统没有发现审核出现异常的问题。如网上无法操作，可提交纸质材料到区财政局会计窗口现场办理继续教育学分登记：由会计人员所在单位统一组织本单位和本系统会计人员继续教育培训的，凭单位出具的当年度《深圳市会计从业人员继续教育学分登记申报表》及中华人民共和国组织机构代码证复印件（盖公章），由单位统一到所属区财政部门办理登记确认。
		
		",2.5275543491853902e-05
19385,2014年拿到的从业证，是需要在网上注册的吗？,深圳市财政委员会,2015.06.24,2015.06.26,"我是2014年拿到的从业证，现在想参加网上继续教育，可是我的从业证上没有编号，为什么会没有编号（我是在宝安区财政局拿到的证书）？我看到广东省财政厅有个从业资格申请，请问我需要去注册吗？可是我找不到深圳市的，是不是要填写出生地的？
		","身份证号即为会计从业资格证号；会计从业资格证不需要注册登记。
		
		",2.5730560287651194e-05
21775,报考会计初级省份选错了,深圳市财政委员会,2015.01.20,2015.01.27,"报考会计初级的的时候以为深圳是广东省直 所以在网站上注册报名了 后来准备缴费的时候才知道要报考到广东省 但是页面上没有办法修改重新注册又提示 已经注册过了不知道应该怎么办 急问 谢谢
		","问题已经解决，已成功报考。
		
		",2.5895344349047278e-05
9363,诉讼费支付问题,深圳市财政委员会,2016.07.25,2016.07.29,"我今天通过转账的方式支付了一笔400元的诉讼费，但是可能条码太长没有完全显示（转账附言有字符限制），现在我是担心会不会被退回来，多久退回来？我好安排其他付款方式，因为缴费期限只有7天，否则按撤诉处理，望答复！
		","4251971、4247501均是是同一人咨询同一问题。该咨询人通过银行APP客户端转出诉讼费时备注栏显示不够，并不影响资金入账。只要金额没错、法院凭缴款人拿到的预收票据进行对应即可，不需向我委申请退付。
",2.6442167331719446e-05
5369,2016会计后续教育年审,深圳市财政委员会,2016.12.07,2016.12.09,"1、本人在东奥购买了2016年会计后续培训的学习卡，已经在网学习了24个小时了，请问还要像以前年度一样打印学习证明再去财政局登记吗？2、我看东澳说学习了自动年审，跟财政局联网不再打印了，为什么我学习了2个月后在财政局查询2016未年审，其他年度有显示已年审
		","没有工作单位的会计人员（含有工作单位，单位不统一办理确认的会计人员），参加继续教育培训后，应当在6个月内，登陆深圳市会计人员网上办事系统，选择“区财政部门现场审核”，预约办理时间，并按预约时间由本人凭培训机构提供的当年度会计人员继续教育完成证明和个人身份证原件，前往所在区财政部门会计服务窗口办理确认。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）
",2.7834129873727242e-05
25983,堤围防护费科目归属,深圳市财政委员会,2012.12.04,2012.12.18,"? 请问：施工建筑企业应用新会计准则时，由于应用指南未明确，请问堤围防护费应计入哪个科目？盼邮件回复。 ? 1）?工程施工？ 依据建标〔2003〕206号，先计入借：工程施工-税费 贷：应交税费？ 建标〔2003〕206号关于印发《建筑安装工程费用项目组成》的通知     四、税金 是指国家税法规定的应计人建筑安装工程造价内的营业税、城市维护建设税及教育费附加等 http://fgk.mof.gov.cn/do_moflaw/do_file_summary.nsf/vwFile/0943FEAFA0C381C848256E5B0027FEDE?OpenDocument 2）营业外支出? 珠地税发〔2002〕33号 珠海市地方税务局关于明确堤围防护费有关政策的通知 　七、其他问题　　1、缴纳的堤围防护费，列入“营业外支出”，允许在税前列支。 http://www.34law.com/lawfg/law/1797/3122/law_461709433438.shtml ? 3)营业税金及附加？ 穗教财基〔2005〕19号 关于印发《广州市民办学校财务会计管理规定》的通知     第十条?民办学校的支出包括主营业务成本、主营业务税金及附加、管理费用、财务费用、其他业务支出、营业外支出等。?   （一）主营业务成本包括学历教育支出、非学历教育支出。支出项目包括与教学直接相关的教师的工资、津贴、补贴、奖金、社会保险费、福利费，工会经费，教育经费，教学场地设施、设备的租赁费、折旧费，教研活动支出，教学资料支出等。?   （二）主营业务税金及附加包括与教学收入直接相关的营业税、城建税、教育费附加、堤围防护费等。   http://www.gzfinance.gov.cn/zwgk/zcfg/kj/t20060104_2464.html 　财会〔2011〕17号中华人民共和国财政部关于印发《小企业会计准则》的通知  　　（二）营业税金及附加，是指小企业开展日常生产经营活动应负担的消费税、营业税、城市维护建设税、资源税、土地增值税、城镇土地使用税、房产税、车船税、印花税和教育费附加、矿产资源补偿费、排污费等。 ? ? 4)管理费用？ ?
","根据《企业会计准则》，企业按照税法等规定计算应交纳的各种税费在“应交税费”科目核算
",2.8551103890217533e-05
20997,会计证上的身份证信息变更,深圳市财政委员会,2015.03.31,2015.04.03,"你好，我的会计证在深圳取得的早，当时登记的身份证为15位号码，现在使用的身份证是18位号码，需要变更会计证上的身份证号码信息吗？如果变更，需要办理什么手续？谢谢
		","由第一代身份证号自动升级到第二代身份证号的，不强制变更。
变更身份证号码，提供资料如下：
　　（1）《中华人民共和国会计从业资格注册、变更、调转登记表》（1份）；
　　（2）有效会计从业资格证（原件1份）；
　　（3）新身份证（原件、复印件各1份）；
　　（4）原身份证（原件、复印件各1份）和公安部门证明（原件1份）；
　　办理地点：需到原发证区财政局办理。
　　（以上表格可从深圳市财政委员会网站下载）
",2.979454594975728e-05
3808,会计证年审确认，身份证信息变更，调入户籍所在地等问题咨询,深圳市财政委员会,2017.02.16,2017.02.17,"您好！请问:
1. 身份证信息变更，去窗口办理需要提供什么资料？
2. 会计证调入户籍所在地需要提供什么资料？
3. 会计证年审确认，调入户籍所在地与身份证信息变更三者可以同时办理吗？
期待您的答复，谢谢！
		","一、会计从业资格证持有人个人信息发生变化，会计人员可选择就近区财政部门会计服务窗口办理。申请材料：1、有效会计从业资格证原件；2、公安部门证明或户口本原件及复印件1份；3、有效新身份证原件及复印件1份。会计人员可自主选择网上办事系统预约，按预约时间前往指定办事窗口办理。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）二、持证人员所属会计从业资格管理机构发生变化的，应当及时办理调转登记手续。（到原发证区财政部门会计服务窗口办理）申请材料：1、调入地接收单位的工作证明（或户籍证明、居住证明）原件；2、有效会计从业资格证原件、身份证原件及复印件1份；3、委托代理人办理的需提供双方有效身份证原件及复印件1份。办理时限：自受理之日起5个工作日。会计人员可自主选择网上办事系统预约，按预约时间前往指定办事窗口办理。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）三、会计业务可多项同时办理。
",3.264602021024743e-05
3628,会计证年审确认，身份证信息变更，调入户籍所在地等问题咨询,深圳市财政委员会,2017.02.20,2017.02.21,"您好！请问:
1. 身份证信息变更，去窗口办理需要提供什么资料？
2. 会计证调入户籍所在地需要提供什么资料？
3. 会计证年审确认，调入户籍所在地与身份证信息变更三者可以同时办理吗？
  期待您的答复，谢谢！
		","一、会计从业资格证持有人个人信息发生变化，会计人员可选择就近区财政部门会计服务窗口办理。申请材料：1、有效会计从业资格证原件；2、公安部门证明或户口本原件及复印件1份；3、有效新身份证原件及复印件1份。会计人员可自主选择网上办事系统预约，按预约时间前往指定办事窗口办理。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）二、持证人员所属会计从业资格管理机构发生变化的，应当及时办理调转登记手续。（到原发证区财政部门会计服务窗口办理）申请材料：1、调入地接收单位的工作证明（或户籍证明、居住证明）原件；2、有效会计从业资格证原件、身份证原件及复印件1份；3、委托代理人办理的需提供双方有效身份证原件及复印件1份。办理时限：自受理之日起5个工作日。会计人员可自主选择网上办事系统预约，按预约时间前往指定办事窗口办理。（深圳市会计人员网上办事系统：https://a.szfb.gov.cn/system/sindex.do）三、会计业务可多项同时办理。
",3.264602021024743e-05
21271,关于2014年会计继续教育登记,深圳市财政委员会,2015.03.16,2015.03.17,"我于2014年12月28日办理了会计继续教育登记，但是截至到今天仍未能查询到自己的登记信息，这样该怎么办呢？当时办理的时候已经签字登记了的，是不是可以追究到办事人员那里呢？还是我就不去管它？
		","用第一代15位身份证号查询，如果还无法查询请到区财政局重新登记确认。
",3.360528692364362e-05
18316,关于财政登记证遗失,深圳市财政委员会,2015.07.31,2015.08.10,"我司（思博德商务咨询(深圳)有限公司），不慎将财政登记证正副本遗失，因地址改变已完成工商和税务的办公地址变更，现在需要变更财政登记的地址。不知此种情况如何处理？
		","已电话回复1704史先生：目前我市外商投资企业财政登记业务已废止，外资企业无需再办理财政登记业务。市民对回复表示满意。
",3.446419018438007e-05
20645,关于财务代理公司会计服务的审批条件和流程,深圳市财政委员会,2015.04.25,2015.04.28,"尊敬的市财政委各领导： 我公司已申请了会计服务，经深圳市场监督管理局审批已核准，需到市财经委办理审批文件，请能否告知需要准备提交什么资料，办理的流程。谢谢！
		","按照《关于印发市政府工作部门主要职责内设机构和人员编制规定的通知》（深府办［2009］100号）的职能调整，我市从2010年1月1日起取消了代理记账业务行政许可审批项目。在我市执业的代理记账机构无需申请办理《代理记账许可证》，直接由市市场监督管理局核准办理工商登记。
",3.4951687541529e-05
21501,会计师事务所股东条件,深圳市财政委员会,2015.02.26,2015.02.27,"请问设立会计师事务所，其中一名股东持有中国注册会计师证书，另一名股东持有国际注册会计师证书，能否有效设立
		","不能，根据《深圳经济特区注册会计师条例》规定，会计师事务所合伙人须取得中国注册会计师证书。
		
		",3.7486569477329645e-05
5611,会计初级职称考试,深圳市财政委员会,2016.12.06,2016.12.06,"尊敬的领导，您好！！ 又来打扰了，咨询了好几次没得到回复，只得再次咨询下。就是会计初级考试需要高中毕业以上学历，由于离开学校太长时间，我的高中毕业证已丢失。如果在老家县教肓局开个高中毕业证明，这样可不可以报考会级初级职称？请回复，谢谢！！这已是第三次咨询了，诚请给于回复，感激不尽！！！
		","深圳市会计学会关于深圳市2017年度全国会计专业技术初级资格考试报名及有关事项的通知：http://www.szfb.gov.cn/ywpd/kjgl/kjzc/tzgg/201610/t20161026_5014640.htm
按照各科目试卷总分60%的预合格标准，全科成绩达到合格分数的考生请在规定时限内携带以下资料到我市指定地点进行资格审核：
　　1．《报名表》原件（加盖单位公章，无工作单位的除外）。
　　2．有效身份证原件及复印件。
　　3．深圳市会计从业资格证原件及复印件。
　　4．毕业证书原件及复印件。（原件丢失的需有教育部门补发的毕业证明）
",3.820244280927643e-05
6089,初级职称报考成功但是信息错误申请更改。,深圳市财政委员会,2016.11.23,2016.11.25,"初级职称报考注册时，填写从业资格证书编号为英文，请问用什么方式可以申请更改呢？急用麻烦您那边给予方法帮助我们。
		","请拨电话25578785咨询处理。
		
		",3.879085734492804e-05
6378,报名初级,深圳市财政委员会,2016.11.12,2016.11.15,"请问下报了名后，只能网上激费了吗？网上激费的只有平安银行？？
		","我市从2017年开始初级资格考试实行网上报名缴费后审核的方式，报考程序按：网上报名→网上缴费→网上打印准考证→考试→公布成绩→全科成绩达到预合格分数者到我市指定地点提交资格审核材料→领取证书等程序进行。深圳市会计学会关于深圳市2017年度全国会计专业技术初级资格考试报名及有关事项的通知：http://www.szfb.gov.cn/ywpd/kjgl/kjzc/tzgg/201610/t20161026_5014640.htm
",4.057068070151271e-05
385,准考证打印时间,深圳市财政委员会,2017.04.28,2017.04.28,"今天都4月28了，为什么还不能打印准考证， 是在全国会计专业技术那个网站打印吗？？ 我天天都去看，没看到有广东省的，还是说深圳的不在这个网站 打印
		","根据广东省会计考办通知，2017年度全国会计专业技术初级资格无纸化考试网上打印准考证系统开通时间为2017年5月1日－5月12日，届时请登录“全国会计资格评价网”（网址：http://kzp.mof.gov.cn/），通过首页上“准考证打印”进行打印。
",4.09118890339899e-05
5192,一次性充电补贴,深圳市财政委员会,2016.12.08,2016.12.13,"请问购买新能源汽车的一次性充电补贴要如何领取？
		","深圳市2016年新能源汽车推广应用财政支持政策明确规定，由经备案的新能源汽车企业，向市发改委提出申请。市民赖先生表示满意回复。
",4.211371241735762e-05
581,关于中级会计考试身份证事宜。,深圳市财政委员会,2017.04.22,2017.04.25,"老师：您好！请问考中级会计时我的身份证已经过了有效期，请问能不能办临时身份证或用户本来代替？
		","有效临时身份证可代替失效身份证使用。
		
		",4.465457972202547e-05
