id,text
4086175348347426,"#母婴关注#［复苏18年前冻存的胚胎］3月16日从中山大学附属第一医院获悉，一位48岁的广州籍妈妈在该院解冻复苏18年前冻存的胚胎今年3月13日生下一个足月的健康男婴，圆了“追二孩”的心愿。16日这个“冰宝宝”和妈妈一起出院回家。""国内最老二孩""在广州诞生 ​"
4086233212316175,我们专业方向有个同学考了403分，本来绝对能进的，谁知道他面试瞎讲。上来就说:我爸是中山大学教授。夏老师问他问题，他说:这个问到点子上了。老师一阵笑。问他看了什么书，他提到特别喜欢看钱穆的书。问他看了钱穆什么书，他说《中国现代学术论丛》，把书名都说错了，然后他又扯到别的地方去了。 ​
4086226019046453,"【这个宝宝一出生就18岁 “国内最老二孩”在广州诞生】在广州中山大学附属第一医院，一名48岁的妈妈在该院解冻复苏18年前冻存的胚胎，3月13日生下一个足月的健康男婴,圆了“追二孩”的心愿。昨天,这个“冰宝宝”和妈妈一起出院回家。17年前，她通过解冻冷冻胚胎，成功生育一个女儿。经文献检索,这个宝 ​...全文"
4086213893601769,【#搁浅死亡鲸鱼已怀孕# 解剖遗体发现胎儿】3月16日，在惠州港油库码头附近搁浅死亡的抹香鲸被解剖，来自@厦门大学@中山大学、香港海洋公园等学校和机构的专家参与在惠州市渔业研究推广中心进行的解剖过程，并从抹香鲸体内取出一头成形的抹香鲸胎儿，长2米、重110.5公斤。via@中国新闻网 ​
4086175348347426,"#母婴关注#［复苏18年前冻存的胚胎］3月16日从中山大学附属第一医院获悉，一位48岁的广州籍妈妈在该院解冻复苏18年前冻存的胚胎今年3月13日生下一个足月的健康男婴，圆了“追二孩”的心愿。16日这个“冰宝宝”和妈妈一起出院回家。""国内最老二孩""在广州诞生 ​"
4086168730146511,@互动百科：曾鸣[编剧]  曾鸣：1959年生于长沙，现居广州。毕业于上海戏剧学院编剧专业、中山大学管理学院EMBA总裁班。…… 网页链接 ​
4086126903800189,分不清珠三角和珠三角城市群以及作者想表达意图的报告分外难改，主要是自己思路不畅。熬着夜也想卖个萌摄于中山大学珠海校区，2017.1.9🐒🐒🐒#白头吟，伤离别 ​​​。 珠海·中山大学珠海校区榕园8号 ​
4086061909446455,骑着摩拜穿过中山大学沿着珠江边一直骑着骑到了广州塔～和妮妮两个人还扫到了最新出的摩拜款式  开心的不得了～幸福如此简单 ​
4086044301731062,父亲写的散文诗(歌手)有毒。期待中山大学[带着微博去旅行]。晚安。 ​
4086005524898226,据卫计委癌症登记中心资料显示，每年新增肺癌患者有60多万。。。肺癌早已超越交通事故、自然灾害等，成为影响中国人口死亡的最主要因素之一。辣么（划重点）→，雾霾会导致肺癌么？吸烟到底会对肺癌发病产生多大影响？听听中山大学肿瘤防治中心张力教授怎么说。#走进医学# 秒拍视频 . ​
4085978299899268,#关心入微#【中大、华工考研部分专业不接受调剂 考生规避4大误区】日前，中山大学、华南理工大学等34所自主划线高校公布了考研复试分数线和复试办法，两校明确提出，本月中下旬将展开考研复试，部分学院、部分专业不接受调剂。考生常见四大误区详戳：中大、华工考研部分专业不接受调剂 考生规避4大误区 据广东发布 ​
4085970712525420,去年做的，今年再发一次吧。欢迎上线的同学或者今后打算上线的同学联系我。同时也常年招募博士、博后和collaborators哦。欢迎转发扩散@中山大学心理系 ​
4085953893244497,#Ferns#中山大学的蕨类植物 广州·中山大学(南门) ​
4085898570172818,没想到去香港场跟我换卡的两位小姐姐一个是浙江大学的，一个是中山大学的，我们爱丽果然都是棒棒棒！！！ ​
4085875560158633,#氧气女神##大眼睛女神# 学校 中山大学新华学院中文系星座 #射手座#  一个小麻豆#小清新女神# @壹潮传媒 @校花图鉴  ​​​
4085872649004734,我的老师彭玉平教授担任中山大学中文系系主任后开设的第一个公开学术讲座——中文系（珠海）名家讲坛第四讲。下周二晚，等你来！ 珠海·香洲区 ​
4085853187921652,【东莞高校科研项目拟立项，快看看有你母校的没？】2016年广东省教育厅结合“创新强校工程”的实施组织开展了各层次、各类型平台、项目的遴选认定工作。经学校推荐、广东省教育厅组织形式审查和专家评审，拟批准培育建设广州医科大学“分子临床药理学重点实验室”等17个科研平台、中山大学“绿色催化材 ​...全文
4085718484087531,天诚广场购物中心企业顾问          吴文辉：          中国营销落地系统创始人惠京实业控股董事长惠京通商集团董事长中国营销实战落地导师中国企业招商路演融资专家中国互联网顶层设计顾问团成员中国建设银行（香港分行）特约营销顾问清华大学、中山大学EDP项目特约导师           ​...全文
4085710258485122,突然被通知要来广州看设备，这也是人生第一次坐飞机，心情也非常激动，总算了结了自己的一个心愿吧，看来广州的地标建筑广州塔，不过没有上去也是个遗憾，沿着珠江走到了中山大学，夜幕下的学校安静，但是又有着浓郁的学习氛围，很可惜啊，我不是在这里读书的。本来今天打算去下九街步行街的，但是实在 ​...全文
4085702956512571,今刚好有些事情要办，所以就来到了广州。办事之余也在广州各处转转，旅旅游。刚才去了@中山大学 ，感觉中大的环境真不错，要是忽略掉那些教学楼的话，还以为这是来到了公园呢。可惜去的时候天太黑了，手机拍得不太清楚，所以只拍了这么一张指示牌的照片。 ​​​
4085696014427046,大家最近在饭堂要小心点，主页妹室友的手机在二饭被偷了，希望大家当心！如果周围有人拿件衣服或者伞在你周围晃悠，请看好你的手机！！！@中大药院团委 @中大16级药院一班 @中山大学药学院15级3班 @SYSU-药学院15级1班 ​
4085695271975062,#学习分享# 今天老师带我们参观了广中医博物馆，看到的都是宝贝呢，第一次发现生药也可以这么有趣另外，我们的解说员小姐姐很漂亮呦！@SYSU-药学院15级1班 @中山大学药学院15级3班 ​
4085675857394607,@央视新闻 #315晚会# 中山大学不应该在中山吗，为什么在广州？西藏民族学院不应该在西藏吗，为什么在咸阳？四川美术学院不应该在成都吗，为什么在重庆？ ​
4085675559697389,高雄的旗津岛和西子湾，一驻足便不愿离开的海域。今天蒙蒙细雨里从鼓山轮渡站坐船到了旗津岛，清早的游人不多，海港散发出咸咸海的味。穿过星空隧道便仿佛置身大海中央，与澄净的海水近距离接触，听海浪声作响。而西子湾就在国立中山大学附近，可以下海踏浪，小小的寄居蟹随着海浪被吹上沙滩，萌得心都 ​...全文
4085675533767175,【#鹏城眼#：74小时，我们为你守候，四城联手救援抹香鲸全记录】15日上午11点半左右，专家确认抹香鲸已经死亡，下午四点左右，抹香鲸起吊离开大海，专家表示，该鲸鱼长12.5米，直径2米，体重17吨，是雌性成年抹香鲸。抹香鲸将被送往惠州市区的水产研究所，明天将由中山大学专家复制解剖，同时将有香港 ​...全文
4085641329010647,中山大学医学院皮肤必修课，小编最近脸上长痘，先试试看~~MARK起来~ ​
4085636288396521,第四届中国旅游管理博士学术训练营正进行第二轮招生！本届训练营仍由SHTM和中山大学旅游学院共同举办，主题是“利用先进研究方法提高学术能力” 。为期一周的训练营面向世界各地的旅游与酒店院校的在读博士生与博士后。详情请见: 网页链接有关主讲嘉宾与报名详情见：网页链接 ​...全文
4085602376915971,这个貌似骗子吧？@中山大学 @中山大学岭南学院学生会 泰国·曼谷素万那普国际机场 ​
4085561524606338,最近好多網友都以為我是北大武大中山大學的學生，說明一下，小女子雖然嚮往北大，奈何早年讀書不上心進了一個二本學校現在後悔不已唯一讀過的名校就只有高中母校贛一，1898與北大同年創辦我外公知道我一直嚮往名校，特意用一個中科院院士沒有上過大學的事例鼓勵我不要計較自己的學歷，只要認 ​...全文
4085537336346811,"“你只听说我今天公布, 却没想到我就是不出。你有你的预测, 我有我的规则。你否定我的速度, 我决定你的前途。你不满我毫无消息, 我可怜你等待折磨。哪怕你千呼万唤, 我也要拖到极限。我是中大复试安排, 我为自己代言。” ​  ​@中山大学研究生院 @中山大学 成都·四川大学 ​"
4085529753075880,上午在中山大学考察学习～ 广州·中山大学 ​
4085326483695273,今天在花禅服饰公司拍摄秋冬新款的服装麻豆是读中山大学的医学科哦 ​
4085310419833516,刚过周日早上，为广州中山大学红丝带协会做内部小型培训，分享去医院探望艾滋病患者和去儿童之家与小朋友接触的经验与心得。这些来自不同学科的大学生，定期去医院和儿童之家做服务，很需要有人指导，否则，他们只懂派派水果、玩玩游戏便算，没有多大产出，也没法有所成长，服务对象亦难以获得所需的关 ​...全文
4085243394999139,欢迎中山大学深圳研究院执行院长、深圳市女企业家协会副会长杨博士莅临萤火工场 ​
4085238424967773,【大鹏新区二胎备孕者又一波福利来袭】13日，由大鹏新区公共事业局主办，葵涌计生服务部协办的优生健康惠民工程——“莲花关爱”二期系列公益活动启动，接下来专题讲座、专家坐诊服务等活动将陆续开展。3月16日上午10：00，将邀请中山大学附属第三医院生殖医学中心副主任、主任医师蔡柳洪在大鹏新区管 ​...全文
4085226998900679,一个人的旅行自在又随性遇到了一个超级温柔的房东小姐姐和萌坏了的猫咪可乐；烟雨蒙蒙下的老广州，东山口老城区的阿婆们很乐意讲一些老别墅的老故事；午后在圣心大教堂观礼弥撒，竟然想开了一些事；中山大学的课程开在沉淀了多年的古建筑里，这样的文化底蕴是大写的服气；一个人的早茶也 ​...全文
4085223119380210,三日轻游广州路线の交通策略☞美食评鉴----------------------P1丨交通攻略P2丨Day1：（沙面☞石室圣心大教堂☞中山纪念堂☞越秀公园☞北京路☞大佛古寺☞夜游珠江）P3丨Day2：（陈家祠☞中山大学☞红砖厂☞广州塔）P4丨Day3：LINE咖啡店☞天河地下广场P5丨Day4：上下九步行街（仅早上）P6丨广 ​...全文
4085189635975157,#校花评选# 中山大学 维文Vivian Zhang@Heureuses-ww   25岁 身高170 体重102斤 爱旅游爱健身#全球大学校花榜# ​
4085178357378306,飞机下降的时候真是激动啊 我好爱南方！高考一志愿写中山大学就好了 时隔十年又来到这个地方 喜欢这里的气候 今天是个阴天儿 深圳·深圳宝安机场T3航站楼 ​
4085163904093809,3月13日晚至今，深惠两地部门通过轮值，不间断地看护鲸鱼。目前，鲸鱼仍在惠州澳头港区滞留。3月14日一早，大鹏渔政大队接送了中科院深海研究所、中山大学、广东海洋大学、汕头大学和香港海洋公园等各路专家赶赴现场。专家们通过现场观察，评估鲸鱼身体状况。现场，深惠两地部门负责周边海域警戒，两名 ​...全文
4085158900888981,【厉害了，后海学子，现在开始学习量子力学】       日前，中山大学天文与空间科学研究院院长李淼教授来到南山，为后海小学师生家长带来“量子力学”讲座。李淼现任中山大学天文与空间科学研究院院长。著有《超弦史话》《越弱越暗越美丽》《中的物理学》等。       在讲座中，李淼教授用生动有趣的方 ​...全文
4085178357378306,飞机下降的时候真是激动啊 我好爱南方！高考一志愿写中山大学就好了 时隔十年又来到这个地方 喜欢这里的气候 今天是个阴天儿 深圳·深圳宝安机场T3航站楼 ​
4085163904093809,3月13日晚至今，深惠两地部门通过轮值，不间断地看护鲸鱼。目前，鲸鱼仍在惠州澳头港区滞留。3月14日一早，大鹏渔政大队接送了中科院深海研究所、中山大学、广东海洋大学、汕头大学和香港海洋公园等各路专家赶赴现场。专家们通过现场观察，评估鲸鱼身体状况。现场，深惠两地部门负责周边海域警戒，两名 ​...全文
4085158900888981,【厉害了，后海学子，现在开始学习量子力学】       日前，中山大学天文与空间科学研究院院长李淼教授来到南山，为后海小学师生家长带来“量子力学”讲座。李淼现任中山大学天文与空间科学研究院院长。著有《超弦史话》《越弱越暗越美丽》《中的物理学》等。       在讲座中，李淼教授用生动有趣的方 ​...全文
4085146568886802,【我市妇幼保健院生殖科正在筹建，将于年底开展试管婴儿技术】目前该科先后派临床、实验室、护理团队分别到郑州大学第一附属医院生殖中心、中山大学附属第一医院生殖中心进修试管婴儿技术，均已获得相应资质。现阶段新院正在装修中，拟定年底开展试管婴儿技术。@问政曲靖  ​...全文
4085132904616270,#运维通报#【校园网传输设备维护】现定于2017年3月15日00:00-06:00对中山大学校园网传输设备实施维护，届时广州校区北校园及东校园的互联网访问将中断，不便之处，敬请谅解！ ​
4085117825806170,早上6:30起床工作，7:20走在中山大学珠海校区欧洲小镇寂静的街上，又工作了一小时，九点参与青年教师姚鹏举博士主讲的学术沙龙。又是繁忙充实的一天，爱生活有梦想。 珠海·香洲区 ​
4085002792423441,中山大学在海珠区 我才知道 海珠区离天河区那么近 我也才知道 未来的事 我不知道 但是 我知道的是 现在走的每一步 都是为更好的以后铺路 加油吧 加油！ ​
4084979828602038,【零食也分三六九等，你吃在哪个等级？】中山大学营养学系副主任冯翔称，零食控们要多选择健康零食，远离垃圾零食。①上等：坚果、全谷物能量棒、奶酪和水果干等；②中等：高盐、高糖和高油的；③下等：可能有安全问题的，如“五毛钱”食品、辣条、泡椒凤爪等。你在哪个等级？@生命时报 ​ ​​...全文
4084968860177322,#求援#圈内的朋友，有认识“广州中山大学附属第一医院”肾内科医生的吗？其他科室的也行！拜托！ ​
4084924296357819,#救援抹香鲸# 【现鲸鱼在惠州港附近 四部门今晚轮值 避免再次搁浅 愿有“鲸🐳”无险🙏】13日，渔政部分及潜水员出海，与中山大学的专家一同寻找救助抹香鲸。记者跟随其中，直播营救全程。最新消息：19:25记者在东山码头见到潜水员刘先生，人送外号“自在”的他全程参与了这两日的救援行动。据介 ​...全文
4084910492276246,陈添记鱼皮 陶陶居叉烧 南信的双皮奶特别提下陶陶居的洗手间 真的是 哈哈哈还去了中山大学和沙面 ​
4084891521905066,去年复试第一次见男神or于老师or师姥爷，到现在一年，初识CA一学期，这节课一开始男神说可能被中山大学挖走，心里突然舍不得…虽然第一次dig自己分析成翔，但第一次作业被男神翻牌子感觉自己都上天了～最后的学生生涯能遇到真真正正的老师，育人教书，不易，珍惜。你拥有的要好好珍惜啊  ​...全文
4084890016169530,春游中山大学（二） 广州·中山大学(北门) ​
4084886626764443,#荡麦野马#今天一位中山大学的区域治理方面的教授来我们学校做圆桌研讨，他的ppt页眉是中大。多看了两眼我发现中山大学的英文名字是Sun Yat-sen University很好奇，因为中文音译过来并不是中山，网上查了一下发现其实是孙中山先生的粤语名字孙逸仙。连英文的旗袍sheongsam也是粤语长衫的音译。看来粤语 ​...全文
4084834831370750,昨日，一头被网缠的抹香鲸在大鹏渔政、潜水教练等多方帮助下，成功脱困。但脱困后的抹香鲸一直在浅海游曳，专家怀疑其声呐系统出现问题，回不到深海。营救工作正在进行中，中山大学鲸豚专家与广东海洋大学深圳研究院专家已抵达现场，目前所有船只散开，专家准备使用声呐仪器引导抹香鲸。 ​
4084833942356304,红专厂与中山大学 ​
4084782050598989,作为国内首款多元智能基因检测产品，以及国内首个基因科技+教育重大创新产品！ 广州中山大学达安基因联合中国儿童教育领导品牌红黄蓝，一方面科学、全面的智能评估，可以帮助父母们看到孩子的优势潜能，为孩子培养方向的选择提供参考依据；另一方面整合国内优质资源的一体化系统教育解决方案，可以帮助 ​...全文
4084768742098126,看了中山大学张鹏教授的一席演讲，过来借他的书🙈好喜欢生物学，人类学生物学社会学心理学应该不分家，对了还有语言学 宁波·宁波大学图书馆 ​
4084761800614789,中山大学旅游学院副院长孙九霞到我市考察乡村旅游发展情况 ​
4084631441664190,左图为华工中山像，中间图中山纪念堂中山像，右图为中山大学中山像，三者颇有渊源。14年来到华工后一直疑惑华工不是中山先生成立，先生也未曾在此工作和战斗，后来查阅资料才知道中山像的经历较为曲折。1925年先生逝世，日本挚友梅屋庄吉为纪念先生之功绩，寄托哀思，特铸造先生铜像，其中一座（右图） ​...全文
4084629235667301,没抢到热门，但是小编回我了零点了还不睡觉，炒鸡可爱@中山大学 ​
4084623476681039,回南天，如活在水中的一尾鱼。@中山大学 ​
4084616942571691,来自中山大学小北门的冷面+酸菜鱼 大概高校都会有一个神奇的小北门 ​
4084606296366851,#逸仙往事# 毕业证需要中山先生审批、校长的工资也是先生亲自拟定、得知学生宿舍紧张，先生立即调开军队，腾出房子。孙中山先生为手创中山大学做了大量细致入微的工作，细心的天蝎座，永远铭记的创校人。 逸仙往事 | 孙中山先生与中山大学的情缘 ​
4084602899998795,再见广州，再见中山大学，再见…… 广州·广州火车站地铁站 ​
4084600159906602,#广州##校花图鉴# 学校 中山大学新华学院专业 审计学星座 #狮子座# 身高 156体重 85斤#文艺女青年# 可爱呦～ ​
4084582892300200,广州，百年高校，中山大学 ​
4084574469832692,果然生工院的都是学霸么。考上中山大学了还要来学习怎么还没复试啊。这个学长也是厉害了没有位置就到处乱跑今天赵雨珣不来就坐在了我珣的位置上。为什么呢。因为！前面的小哥哥！和他女朋友坐在一起了！！！小哥哥剪头发了。终于换了外套了我尼玛。哎。两个人好登对啊好配啊好和谐啊两个人都是那 ​...全文
4084521823955513,#微宜宾.# 【H5·解密【巾帼英雄】赵一曼的一生（内附大量珍贵历史图片）】赵一曼，原名李坤泰，学名李淑宁，笔名李一超，在东北抗联时化名赵一曼。 中华民族抗日英雄，四川省宜宾市人。曾就读于莫斯科中山大学，毕业于黄埔军校六期。1935年担任东北抗日联军第三军二团政委，在与日寇的斗争中于 ​...全文
4084520863430357,“国立中山大学”文学院【中山人文学报】1-42期全文在线浏览，无限制，打不开刷新下试试。网页链接 ​
4084507638255520,木棉盛放，又到一年春光 @中山大学 ​
4084503464437498,中山大学就有这货色？挂起来！@察网中国 @地瓜熊老六 @公安部打四黑除四害 @共青团中央 @灵异档案员王昙 @广州教育 ​​​
4084497299173336,绝版院徽@中山大学 广州·中山大学化学与化学工程学院 ​
4084441825933199,我能说中山大学今年复试名单出得也太晚了吗，距离查到初试成绩已经快一个月了， 感觉战线拉得好长。现在我浑身酸痛，脚都肿了 天天在图书馆坐着。。。希望复试能给我一个满意的结果。老师，我真的很努力很优秀，获了很多奖，是实力型的，一定要把我收下哈，我会努力的 ​
4084412075402311,第五期广播快报周一 畅游大世界将介绍 墨西哥旅游城市坎昆周二 大学梦想秀 介绍孙中山首创的中山大学周三 娱乐停不了 带来电影 第六感 和 一条狗        的使命周四 体育大世界 介绍运动员斯隆周五 动漫伴我行 将带来 了不起的菲西丽敬请关注！ ​​​
4083841993554084,1942年3月10日讯：中山大学人类学教授杨成志赴东江考察，在丰顺等处发掘石 器古物15箱，此项发现对研究原始社会人类文化贡献极大。 ​
4083825027391844,今天这个珠海市100%湿度但是在海边的中山大学感觉有1000%的湿度的天气 就该穿着crocs校裤 关上门窗窝在宿舍里面煲剧打游戏做作业 我今天满课。 ​
4083788717588533,中山大学岭南学院MBA，朝令夕改，打脸piapiapia响，还算是一个名校？在招生简章里明确写着：过了提前面就不用复试考政治。现在因为招生办发现招的人超过自己可接收的范围（之前提前面报名时还搞什么复活赛），就又活生生地在昨天临时决定所有人都必须参加额外考政治，而且考试居然还安排在清明节，也没 ​...全文
4083750872707433,【消化道肿瘤早诊早治深圳基地落户龙华】“得了肿瘤就等于患上绝症了。”生活中，不少人“谈癌色变”。其实，肿瘤可防可治，早诊早治对肿瘤患者意义非凡。 龙华区人民医院与中山大学肿瘤防治中心合作共建的广东省抗癌学会消化道肿瘤早诊早治深圳基地近日在龙华区人民医院消化内科揭牌。这是龙华区成立 ​...全文
4083750814105341,#中大汉硕##中山大学汉语言国际教育专业##中大汉硕考研##汉语国际教育硕士考研资料#中大2017中大汉硕考研资料，包括现代汉语 古代汉语，中国文化要略，外国文化史，对外汉语教学入门等笔记，各高校真题合集，各种习题。本人也是18考研党，对于找资料的艰辛深有体会，愿能助你一臂之力。 ​
4083721927188919,#怒江资讯# 【珠海市首批医疗专家抵达贡山驻点帮扶】3月6日，首批珠海市医疗帮扶队抵达贡山独龙族怒族自治县，即将开展为期半年的医疗卫生驻点帮扶工作。贡山县首批对口支援医医疗帮扶队来自中山大学附属第五医院，由医务部主任孟晓军及负责急救和胃肠腹腔镜的两位主治医师组成。3月7日上午，珠海市医 ​...全文
4083674637079583,2017，中山大学 秒拍视频 . ​
4083525315363182,#中山大学岭南学院801经济学复试##中山大学港澳珠江三角洲研究中心复试#好多同学说港澳所复试参考书不好买，因为指定的参考书有的比较旧了，有新版了，具体见图吧，我只列了重要的两本，能看完这两本已经不错了，尤其是绿皮的发展经济学！姚洋的发经有余力的可以看看，这是中心主任推荐的。祝各位复试 ​...全文
4083519430354992,康乐园围墙上的红砖绿瓦。由 华为Mate 9 徕卡鲜艳模式 拍摄于 2016年12月9日下午 广州中山大学。 广州·中大 ​
4083507741866431,春天绿树环绕的中山大学 ，红墙绿瓦，古香古色，别有一番韵味。 广州·中山大学翻译学院 ​
4083376337997558,中山大学中文系（珠海）周边自我绿化工程初具规模（罗老师功不可没），至少我看到四种树木了，当然包括花香四溢的桂花；办公楼室内亦是春意盎然。期待一流的师生驻扎，“用最优秀的人才培养更好的人才”，让帅才团结人才高歌猛进。 ​
4083373947768976,#中山大学考研法学##刑法考研# 中山大学 刑法考研教材 九成新吧 没用过 只写了名。  之前考研换了学校 一共八本 刑法 民法 法理 宪法 法制史 诉讼法需要的私我 ​
4083350274486153,真的想回学校 从东区到西区再吃一遍@中山大学南方学院 济宁·太白楼 ​
4083337302051833,在中山大学光华口腔医学院附属口腔医院复诊的经历 ，现在就想问，现在没医术态度差的庸医就可以说话不负责任了吗！！！！@315投诉维权帮助_消帮网 @广东台今日关注 @12315投诉热线 @CCTV315 @医疗纠纷维权 @医疗维权360 ​
4083303029555411,#中大讲座# 主题：奈保尔的流亡与本土意识主讲人：雷艳妮（中山大学外语学院副教授）时间：3月9日（星期四）16:10地点：广州校区南校园外语学院408室主题：尊严的逻辑—— “死给”现象再探讨主讲人：周星（爱知大学国际中国学研究中心教授）时间：3月9日（星期四）19:30地点：广州校区南校园 ​...全文
4083279198478733,#巴萨加油#始于颜值，陷于才华。今晚的内马尔真的太棒了。如果奇迹有颜色，那一定是蓝色。   我在中山大学，课可以不去。但是球一定要要看，真的太棒了。  我无法入睡，哦，对，今天还要给女神表白呢。   早上好。巴萨球迷们，外面好像天亮了，有鸟叫声。 ​
4083177708802679,纠结了一天，还是没定下来考哪所大学的研究生。厦门大学？中山大学？不知道了，感觉哪个都好，感觉自己哪个都考不上 ​
4083172725153925,康乐园南门旁边的羊蹄甲。由 华为Mate 9 大光圈模式 拍摄于 2016年12月9日下午 中山大学南校区。 广州·中大 ​
4083089380345583,做个PPT突然怀念起08年夏天第一次支教，河流里洗澡，吃饭前唱歌，睡觉前备课，和中山大学与北美华侨志愿者带给山区孩子的一整个灿烂夏天，未来若还有机会，也想再去体验一把青春。 ​
4083066584730104,等车的当下有点饿，走到食街光顾了新疆老乡，怕又迷路急急返回。这个中山大学生活区的食街瞬间被厦门有木有？食街外延就是个小市镇，我想，中大四个食堂也满足不了学生们，我也秒间原谅了自己。 ​
4083065607716855,#中山大学校友会# ​
4083037845146286,一年半前我跟弟弟在@中山大学中山眼科中心 做了全飞秒激光手术！我跟弟弟的视力稳定在1.2昨天老公也做了全飞秒手术，今天复查双眼1.2。感谢@Dr刘泉 教授 ​
4083034166500336,【新版医保目录是如何鼓励新药创新的】关于这次医保目录调整，近日中国医疗保险（ID：zgylbxzzs）采访了中国医药创新促进会的宋瑞霖会长和中山大学医药经济研究所宣建伟所长。网页链接 ​
4083032560448219,孙中山先生亲笔为国立广东大学（中山大学前身）题写的校训真迹，保存的咋样？ ​
4083030832438378,二月份，回顾一段快乐时光第三天，广州一一深圳：中英街，小梅沙公园。小梅沙沙滩豆豆玩得很开心的。晚上深圳回广州，从早上6:00起床到晚上10:00回酒店，在广州发现时间真的是不够第四天，黄埔军校，岭南印象园，还有美丽的中山大学。第五天，吃完早茶，这几天的早茶吃的真是太幸福了慢悠悠 ​...全文
4083011291487444,爱豆给了我正能量我要多做善事！这我老乡希望大家帮帮他#救救我老公吧（给我三个小孩一个完整的家） - 轻松筹# #轻松筹# 我叫岑柬妹广东肇庆市封开县都平镇人，我老公黎响灿，2月9日在广州中山大学附属医院确诊为尿毒症晚期，高血压，肾性重度贫血等并发症，体内的毒素已... 网页链接 ​
4083003921575484,【美盈森撤离深圳板上钉钉 占地400亩佛山美盈森已成立】从去年10月就在业内引起轰动的美盈森撤离深圳事件终于有眉目了!3月1日，美盈森集团对外发布公告，宣布佛山美盈森设立并成功取得营业执照。据悉，此次搬迁事件源起中山大学筹建深圳校区，而美盈森深圳总部距离其仅1公里左右。网页链接 ​
4082976713592064,偶得闲时转头望窗外，小池塘水清见底，伴随着淅沥沥的春雨，好一幅美景尽收眼底......  中山大学珠海校区国际学术交流中心诚邀您共赏美景！住宿，会议，用餐，均可拨打服务热线0756-3960868！ 珠海·中山大学伍舜德国际学术交流中心 秒拍视频 . ​
4082971789343424,#2017考研分数线# 中山大学MPAcc分数线:255/120/60;审计硕士分数线250/120/60;图书情报硕士230/120/60 ​
4082957549070473,3月8日晨，广州细雨，中山大学北门隧道边，见一辆共享车被放置马路上，恰在学校出车口几米，恐生车辆事故，随手搬上旁边过道，车好沉，还呜呜叫，我也只能做到这些了。近日，来到城里看到各类共享车随便乱放甚至被放倒，大家看到，如果方便，随手挪一挪扶一扶吧。这当然是商业公司的事，但也关系到我们 ​...全文
4082809587406271,#2017高考#中山大学，萌萌哒！😊😊 ​
4082807971866882,和工管院老师们预热三八，去短距离徒步广州塔～中山大学女生节，一场电影《一条狗的使命》很棒，感人晚安晚安 ​
4082800770329573,欢迎大家报考中山大学#中山大学一土豪送全班女生ysl# ​
4082795204907467,你看我一天到晚泡妞 发女生照片 约各种人玩但你看不到我一颗多么坚定想上中山大学的心 ​
4082792302089656,表白中山大学国际金融学院16级工管三班所有男生～一整天一声不吭最后突然的温暖和惊喜真的让我们好感动～谢谢你们最后祝中山大学所有小仙女节日快乐@中山大学 ​
4082791585053294,多年不发微博的我要发一次感觉成为了羡煞家族哇哈哈哈哈中山大学国金工三的男生超级棒感动的要死@中山大学 ​
4082790511025764,#女生节# 表白中山大学国际金融学院16级工三的男生～虽然是一人一只小样 但是超有心意呀！！开心～@中山大学 @中山大学 @中山大学 ​
4082780624715001,中山大学分数线 ​
4082768767726182,中山大学不在中山嘛？傻！在广州啊！ 广州·中山大学 ​
4082761452643151,女生节礼物！爱心酸奶and蛋糕你们送了啥@SYSU-药学院15级1班 @中山大学药学院15级3班 ​
4082723180107318,#女生节条幅大战# 女生节的今天，男生用尽各种方法和炫酷词汇赞美女生们。在清华大学的紫荆路、学堂路一带，挂满了写有各种潮语和祝福的横幅，你们有没有什么有意思的横幅来分享下嘛？@广州大学城发布 @中山大学 ​
4082719731878791,最近因为《三生三世》都在讨论赵又廷，倒是随手replay了一下《痞子英雄》，把高雄拍出了大片感也是难得。高雄这个城市我还是颇为喜欢的，天蓝水清，临港风轻，中山大学的白天夜里也很美。 ​
4082691244105817,#考研复试分数线#  中山大学—2017研究生复试分数线 ​
4082676245626513,#中山大学新华学院##女生节# 暖心新华。 ​
4082644251576259,用了学校移动的卡，查了一下有10000多M，好开心，结果今天说超标了，打客服说这个流量是区域定向流量的，只能在电科大中山校区还有中山大学海珠校区，wtf，学校买的卡只能去别的学校用?辣鸡移动 ​
4082636777060528,#怒江资讯# 【珠海市首批医疗帮扶专家抵达怒江】6日，珠海市首批驻怒江医疗帮扶队抵达怒江州，正式开启为期半年的驻点对口帮扶。据悉，首批医疗帮扶队共有来自中山大学附属第五医院、珠海市人民医院、珠海市妇幼保健院、遵义医学院第五附属医院、广东省中医院珠海医院的急救医学、神经内科、妇产科、儿 ​...全文
4082602476635077,中山大学2017年硕士研究生招生考试复试基本分数线已发布网页链接 ​
4082595257756280,#大讲堂#【化学化工与材料学院学术报告】本周四和周六，我校分别特邀清华大学朱永法教授及中山大学郑治坤教授来我校进行讲学和学术交流，欢迎广大师生参加。 ​
4082578887347781,中山大学考试成绩所使用的邮寄系统可一览所有办理邮寄考生的名单，准考证号后6位，考试科目，收件人姓名这些信息可以查询到快递订单，对其进行批量跟踪，筛选收货地址，得知学校信息，拦截快递，获取电话甚至宿舍号(宿舍号即使没写也可获取)，再升一级可以凭借小技巧得到该快递接着能干什么， ​...全文
